level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
5	1	3	1	1	3	895	232	109	18	88.579742	RÉQUISITION
5	1	3	1	1	4	1010	240	17	3	88.579742	—
5	1	3	1	1	5	1032	231	105	16	91.807144	OPÉRATEUR
2	1	4	0	0	0	108	261	1030	7	-1	
3	1	4	1	0	0	108	261	1030	7	-1	
4	1	4	1	1	0	108	261	1030	7	-1	
5	1	4	1	1	1	108	261	1030	7	95.000000	 
2	1	5	0	0	0	450	283	348	29	-1	
3	1	5	1	0	0	450	283	348	29	-1	
4	1	5	1	1	0	450	283	348	29	-1	
5	1	5	1	1	1	450	283	178	29	91.092957	RÉQUISITION
5	1	5	1	1	2	640	287	158	19	95.649437	JUDICIAIRE
2	1	6	0	0	0	110	340	1014	90	-1	
3	1	6	1	0	0	110	340	1014	90	-1	
4	1	6	1	1	0	110	340	623	20	-1	
5	1	6	1	1	1	110	342	36	15	96.311317	L'an
5	1	6	1	1	2	153	341	42	15	96.528320	deux
5	1	6	1	1	3	201	341	40	15	95.029556	mille
5	1	6	1	1	4	248	341	75	19	96.686798	vingt-six,
5	1	6	1	1	5	331	341	14	15	93.792183	le
5	1	6	1	1	6	352	340	69	19	93.792183	dix-sept
5	1	6	1	1	7	426	340	57	17	96.429832	février,
5	1	6	1	1	8	491	340	10	15	96.988548	à
5	1	6	1	1	9	508	340	25	15	96.964066	dix
5	1	6	1	1	10	538	340	60	15	96.554825	heures
5	1	6	1	1	11	604	341	50	14	96.094955	trente
5	1	6	1	1	12	660	341	73	15	96.269737	minutes,
4	1	6	1	2	0	112	373	1012	23	-1	
5	1	6	1	2	1	112	378	48	16	95.924545	Nous,
5	1	6	1	2	2	168	377	56	15	92.782852	Julien
5	1	6	1	2	3	231	377	105	17	92.112732	SARRAZIN,
5	1	6	1	2	4	344	376	82	20	95.441162	Capitaine
5	1	6	1	2	5	433	376	21	15	96.793190	de
5	1	6	1	2	6	461	376	54	19	94.368240	police,
5	1	6	1	2	7	523	376	57	15	95.142365	officier
5	1	6	1	2	8	586	376	21	15	95.757172	de
5	1	6	1	2	9	614	376	50	18	95.757172	police
5	1	6	1	2	10	670	375	79	19	93.012909	judiciaire
5	1	6	1	2	11	755	375	72	19	91.212296	(GRAB),
5	1	6	1	2	12	835	374	73	19	96.849731	agissant
5	1	6	1	2	13	914	378	20	11	95.341866	en
5	1	6	1	2	14	941	374	71	19	95.341866	enquête
5	1	6	1	2	15	1019	373	105	19	94.910553	préliminaire,
4	1	6	1	3	0	110	408	897	22	-1	
5	1	6	1	3	1	110	412	23	14	95.476791	Vu
5	1	6	1	3	2	140	411	109	15	95.687248	l'autorisation
5	1	6	1	3	3	256	411	21	15	96.886703	de
5	1	6	1	3	4	284	411	42	15	96.829895	Mme
5	1	6	1	3	5	333	411	14	15	94.803612	le
5	1	6	1	3	6	354	414	83	16	96.146027	procureur
5	1	6	1	3	7	444	410	20	15	95.080185	de
5	1	6	1	3	8	472	410	14	15	95.080185	la
5	1	6	1	3	9	493	409	98	20	96.326767	République
5	1	6	1	3	10	598	413	20	11	95.668495	en
5	1	6	1	3	11	625	409	37	15	95.668495	date
5	1	6	1	3	12	669	409	20	15	96.866356	du
5	1	6	1	3	13	698	409	96	15	96.405983	17/02/2026
5	1	6	1	3	14	802	408	57	20	93.197647	(article
5	1	6	1	3	15	866	409	56	14	92.864937	77-1-1
5	1	6	1	3	16	929	408	20	16	96.420380	du
5	1	6	1	3	17	956	408	51	19	96.386742	CPP),
2	1	7	0	0	0	111	443	1027	47	-1	
3	1	7	1	0	0	111	443	1027	47	-1	
4	1	7	1	1	0	111	443	1027	23	-1	
5	1	7	1	1	1	111	447	102	19	90.682266	Requérons
5	1	7	1	1	2	229	447	14	15	62.550308	la
5	1	7	1	1	3	258	447	62	15	92.814301	société
5	1	7	1	1	4	335	447	62	15	89.875443	ORBIS
5	1	7	1	1	5	412	446	79	15	95.939651	Télécom
5	1	7	1	1	6	507	446	21	15	96.545380	de
5	1	7	1	1	7	543	449	42	12	96.191124	nous
5	1	7	1	1	8	600	445	119	19	96.307190	communiquer
5	1	7	1	1	9	735	445	70	15	82.822418	l'identité
5	1	7	1	1	10	820	445	21	15	96.427345	du
5	1	7	1	1	11	856	444	68	17	91.543427	titulaire,
5	1	7	1	1	12	941	444	14	15	96.051193	la
5	1	7	1	1	13	970	444	34	15	96.433846	liste
5	1	7	1	1	14	1020	443	72	16	91.386116	détaillée
5	1	7	1	1	15	1107	443	31	15	96.584999	des
4	1	7	1	2	0	111	469	884	21	-1	
5	1	7	1	2	1	111	472	142	16	96.536057	communications
5	1	7	1	2	2	260	473	15	14	94.615463	et
5	1	7	1	2	3	282	472	24	15	95.151840	les
5	1	7	1	2	4	312	472	65	15	93.182632	cellules
5	1	7	1	2	5	384	471	110	15	90.665375	déclenchées
5	1	7	1	2	6	500	471	21	15	96.679871	de
5	1	7	1	2	7	528	471	15	15	96.425415	la
5	1	7	1	2	8	549	471	40	19	96.873039	ligne
5	1	7	1	2	9	596	471	21	14	96.866623	06
5	1	7	1	2	10	624	471	21	14	96.992607	39
5	1	7	1	2	11	651	471	21	14	96.980400	98
5	1	7	1	2	12	679	471	21	14	95.213844	14
5	1	7	1	2	13	706	470	21	15	95.213844	52
5	1	7	1	2	14	734	470	20	15	95.927383	du
5	1	7	1	2	15	761	470	98	15	95.927383	15/01/2026
5	1	7	1	2	16	865	473	21	11	96.976097	au
5	1	7	1	2	17	894	469	101	15	96.144295	17/02/2026.
2	1	8	0	0	0	919	516	206	17	-1	
3	1	8	1	0	0	919	516	206	17	-1	
4	1	8	1	1	0	919	516	206	17	-1	
5	1	8	1	1	1	919	517	61	13	90.263977	L'officier
5	1	8	1	1	2	986	517	18	13	96.880692	de
5	1	8	1	1	3	1010	517	43	16	95.916100	police
5	1	8	1	1	4	1058	516	67	17	96.984070	judiciaire
2	1	9	0	0	0	916	550	195	49	-1	
3	1	9	1	0	0	916	550	195	49	-1	
4	1	9	1	1	0	916	550	195	49	-1	
5	1	9	1	1	1	916	550	195	49	9.070236	AAA
2	1	10	0	0	0	975	615	94	12	-1	
3	1	10	1	0	0	975	615	94	12	-1	
4	1	10	1	1	0	975	615	94	12	-1	
5	1	10	1	1	1	975	615	6	12	73.678345	J.
5	1	10	1	1	2	992	615	77	12	93.104897	SARRAZIN
2	1	11	0	0	0	336	644	802	5	-1	
3	1	11	1	0	0	336	644	802	5	-1	
4	1	11	1	1	0	336	644	802	5	-1	
5	1	11	1	1	1	336	644	802	5	95.000000	 
2	1	12	0	0	0	113	672	339	34	-1	
3	1	12	1	0	0	113	672	339	34	-1	
4	1	12	1	1	0	113	672	339	34	-1	
5	1	12	1	1	1	113	674	144	32	91.174194	ORBIS
5	1	12	1	1	2	275	672	177	33	95.992905	Télécom
2	1	13	0	0	0	113	727	1026	103	-1	
3	1	13	1	0	0	113	727	530	17	-1	
4	1	13	1	1	0	113	727	530	17	-1	
5	1	13	1	1	1	113	728	33	14	93.299583	Pôle
5	1	13	1	1	2	152	728	86	16	91.463661	réquisitions
5	1	13	1	1	3	243	728	77	16	93.198364	judiciaires
5	1	13	1	1	4	325	735	17	2	93.198364	—
5	1	13	1	1	5	348	727	29	14	92.814110	Réf.
5	1	13	1	1	6	384	727	128	13	89.507240	RJ-2026-007710
5	1	13	1	1	7	517	734	17	2	89.507240	—
5	1	13	1	1	8	539	727	13	13	96.674103	le
5	1	13	1	1	9	558	727	85	13	96.912651	18/02/2026
3	1	13	2	0	0	113	754	1026	76	-1	
4	1	13	2	1	0	113	754	1026	23	-1	
5	1	13	2	1	1	113	758	48	19	95.968285	Ligne
5	1	13	2	1	2	168	758	22	16	95.968285	06
5	1	13	2	1	3	198	758	21	15	96.898064	39
5	1	13	2	1	4	227	758	21	15	96.898064	98
5	1	13	2	1	5	256	758	21	15	96.209587	14
5	1	13	2	1	6	285	758	21	15	88.991325	52
5	1	13	2	1	7	313	766	21	2	88.991325	—
5	1	13	2	1	8	340	757	113	16	96.421791	abonnement
5	1	13	2	1	9	460	760	21	12	96.752136	au
5	1	13	2	1	10	489	760	38	12	96.376823	nom
5	1	13	2	1	11	534	756	22	16	93.234741	de
5	1	13	2	1	12	564	756	108	16	92.509460	FONTANEL
5	1	13	2	1	13	679	755	81	18	96.207382	Yannick,
5	1	13	2	1	14	768	755	21	16	96.939209	né
5	1	13	2	1	15	797	755	14	16	96.153168	le
5	1	13	2	1	16	819	755	104	17	95.125725	11/04/1990,
5	1	13	2	1	17	932	755	9	15	96.984016	7
5	1	13	2	1	18	949	754	42	16	95.366302	allée
5	1	13	2	1	19	998	754	32	16	93.300560	des
5	1	13	2	1	20	1038	754	101	15	91.226982	Clématites-
4	1	13	2	2	0	113	781	1026	22	-1	
5	1	13	2	2	1	113	786	68	16	96.324409	Hautes,
5	1	13	2	2	2	192	785	56	15	93.102890	38400
5	1	13	2	2	3	258	784	190	16	90.935043	Saint-Martin-d'Hères.
5	1	13	2	2	4	460	783	76	20	96.224724	Principal
5	1	13	2	2	5	547	783	130	20	93.287956	correspondant
5	1	13	2	2	6	688	787	3	11	93.241028	:
5	1	13	2	2	7	702	783	22	15	96.881943	06
5	1	13	2	2	8	734	783	22	15	96.408600	39
5	1	13	2	2	9	766	783	22	15	96.099342	98
5	1	13	2	2	10	798	783	22	15	96.099342	63
5	1	13	2	2	11	830	783	22	15	93.284004	08
5	1	13	2	2	12	863	781	117	20	91.708984	(NEXALINE),
5	1	13	2	2	13	992	782	21	15	92.456657	96
5	1	13	2	2	14	1024	781	115	16	92.456657	événements.
4	1	13	2	3	0	113	809	442	21	-1	
5	1	13	2	3	1	113	811	57	16	96.632576	Extrait
5	1	13	2	3	2	176	811	21	15	96.615868	du
5	1	13	2	3	3	205	810	54	16	96.615868	relevé
5	1	13	2	3	4	266	810	68	18	90.127350	détaillé,
5	1	13	2	3	5	340	810	68	20	96.165070	journée
5	1	13	2	3	6	415	810	21	15	96.966568	du
5	1	13	2	3	7	444	809	100	16	93.300774	12/02/2026
5	1	13	2	3	8	552	813	3	11	93.048828	:
2	1	14	0	0	0	111	839	1029	7	-1	
3	1	14	1	0	0	111	839	1029	7	-1	
4	1	14	1	1	0	111	839	1029	7	-1	
5	1	14	1	1	1	111	839	1029	7	95.000000	 
2	1	15	0	0	0	111	870	1029	7	-1	
3	1	15	1	0	0	111	870	1029	7	-1	
4	1	15	1	1	0	111	870	1029	7	-1	
5	1	15	1	1	1	111	870	1029	7	95.000000	 
2	1	16	0	0	0	111	903	1029	7	-1	
3	1	16	1	0	0	111	903	1029	7	-1	
4	1	16	1	1	0	111	903	1029	7	-1	
5	1	16	1	1	1	111	903	1029	7	95.000000	 
2	1	17	0	0	0	111	934	1030	7	-1	
3	1	17	1	0	0	111	934	1030	7	-1	
4	1	17	1	1	0	111	934	1030	7	-1	
5	1	17	1	1	1	111	934	1030	7	95.000000	 
2	1	18	0	0	0	111	966	1030	6	-1	
3	1	18	1	0	0	111	966	1030	6	-1	
4	1	18	1	1	0	111	966	1030	6	-1	
5	1	18	1	1	1	111	966	1030	6	95.000000	 
2	1	19	0	0	0	112	997	1029	7	-1	
3	1	19	1	0	0	112	997	1029	7	-1	
4	1	19	1	1	0	112	997	1029	7	-1	
5	1	19	1	1	1	112	997	1029	7	95.000000	 
2	1	20	0	0	0	123	847	877	179	-1	
3	1	20	1	0	0	123	847	820	27	-1	
4	1	20	1	1	0	123	847	820	27	-1	
5	1	20	1	1	1	123	850	46	24	96.594826	Heure
5	1	20	1	1	2	248	849	41	25	96.837662	Type
5	1	20	1	1	3	482	848	126	24	96.415779	Correspondant
5	1	20	1	1	4	759	847	50	24	96.447556	Durée
5	1	20	1	1	5	889	850	54	13	95.654671	Cellule
3	1	20	2	0	0	123	881	877	145	-1	
4	1	20	2	1	0	123	881	877	19	-1	
5	1	20	2	1	1	123	885	45	12	96.066048	13h41
5	1	20	2	1	2	253	884	41	16	96.285149	Appel
5	1	20	2	1	3	300	886	51	11	96.116287	sortant
5	1	20	2	1	4	486	884	17	12	95.974419	06
5	1	20	2	1	5	509	883	17	13	95.974419	39
5	1	20	2	1	6	532	883	18	13	96.852989	98
5	1	20	2	1	7	555	883	17	13	96.060257	63
5	1	20	2	1	8	578	883	18	12	96.060257	08
5	1	20	2	1	9	759	882	41	13	96.579636	00:38
5	1	20	2	1	10	889	881	111	13	89.588478	SMH-CLEM-01
4	1	20	2	2	0	123	912	873	16	-1	
5	1	20	2	2	1	123	916	45	12	94.807083	14h09
5	1	20	2	2	2	253	915	35	13	96.313957	SMS
5	1	20	2	2	3	294	917	51	11	96.008385	entrant
5	1	20	2	2	4	486	914	17	13	96.636208	06
5	1	20	2	2	5	509	914	17	13	60.759682	39
5	1	20	2	2	6	532	914	18	13	60.759682	98
5	1	20	2	2	7	555	914	18	13	95.931763	63
5	1	20	2	2	8	578	914	18	13	95.931763	08
5	1	20	2	2	9	759	920	16	2	70.021072	—
5	1	20	2	2	10	889	912	107	13	92.132713	BIV-CROIX-02
4	1	20	2	3	0	124	940	872	25	-1	
5	1	20	2	3	1	124	947	44	12	96.322945	14h31
5	1	20	2	3	2	253	946	41	16	93.250412	Appel
5	1	20	2	3	3	300	948	52	11	93.250412	entrant
5	1	20	2	3	4	486	946	18	12	95.902771	06
5	1	20	2	3	5	509	945	18	13	96.324066	39
5	1	20	2	3	6	532	945	18	13	96.571236	98
5	1	20	2	3	7	555	945	18	13	96.480072	63
5	1	20	2	3	8	578	945	18	13	96.468781	08
5	1	20	2	3	9	755	940	45	25	96.424759	00:12
5	1	20	2	3	10	889	944	107	12	90.930099	BIV-CROIX-02
4	1	20	2	4	0	124	976	872	16	-1	
5	1	20	2	4	1	124	980	44	12	96.091797	14h48
5	1	20	2	4	2	253	979	35	13	96.223228	SMS
5	1	20	2	4	3	294	981	51	11	96.223228	entrant
5	1	20	2	4	4	486	978	18	13	96.441231	06
5	1	20	2	4	5	509	978	18	13	96.441231	39
5	1	20	2	4	6	532	978	18	13	96.754013	98
5	1	20	2	4	7	555	978	18	13	96.417267	63
5	1	20	2	4	8	579	978	18	13	88.460442	08:
5	1	20	2	4	9	759	984	17	2	38.794460	_
5	1	20	2	4	10	890	976	106	13	90.888245	BIV-CROIX-02
4	1	20	2	5	0	124	1008	876	18	-1	
5	1	20	2	5	1	124	1011	45	13	95.414398	16h20
5	1	20	2	5	2	253	1010	42	16	59.469646	Appel
5	1	20	2	5	3	300	1012	51	11	59.469646	sortant
5	1	20	2	5	4	486	1009	18	13	96.272797	06
5	1	20	2	5	5	510	1009	17	13	96.675278	39
5	1	20	2	5	6	532	1009	18	13	93.519478	98
5	1	20	2	5	7	555	1009	18	13	93.519478	27
5	1	20	2	5	8	578	1009	19	12	96.594254	41
5	1	20	2	5	9	759	1008	41	13	96.417801	01:54
5	1	20	2	5	10	890	1008	110	12	88.774071	FON-DRAC-01
2	1	21	0	0	0	111	1028	1030	7	-1	
3	1	21	1	0	0	111	1028	1030	7	-1	
4	1	21	1	1	0	111	1028	1030	7	-1	
5	1	21	1	1	1	111	1028	1030	7	95.000000	 
2	1	22	0	0	0	114	1052	1026	42	-1	
3	1	22	1	0	0	114	1052	1026	42	-1	
4	1	22	1	1	0	114	1052	1026	18	-1	
5	1	22	1	1	1	114	1056	51	14	93.126289	Cellule
5	1	22	1	1	2	175	1056	110	13	86.664474	BIV-CROIX-02
5	1	22	1	1	3	296	1066	2	3	91.667198	:
5	1	22	1	1	4	307	1057	56	12	96.855423	secteur
5	1	22	1	1	5	372	1056	54	13	96.781837	chemin
5	1	22	1	1	6	436	1055	18	13	96.784859	de
5	1	22	1	1	7	463	1055	13	13	93.246635	la
5	1	22	1	1	8	485	1054	156	15	90.825401	Croix-des-Rameaux,
5	1	22	1	1	9	651	1054	54	13	87.430145	Biviers.
5	1	22	1	1	10	716	1054	51	13	93.281799	Cellule
5	1	22	1	1	11	777	1053	114	14	58.750935	FON-DRAC-01
5	1	22	1	1	12	901	1056	2	10	93.066025	:
5	1	22	1	1	13	913	1054	56	12	96.461159	secteur
5	1	22	1	1	14	977	1056	24	10	96.707863	rue
5	1	22	1	1	15	1010	1052	18	14	92.500694	du
5	1	22	1	1	16	1038	1052	102	15	91.035545	Moulin-Vieux,
4	1	22	1	2	0	114	1076	464	18	-1	
5	1	22	1	2	1	114	1078	70	14	93.201881	Fontaine.
5	1	22	1	2	2	190	1086	18	1	93.201881	—
5	1	22	1	2	3	213	1078	56	13	96.698730	Service
5	1	22	1	2	4	275	1078	27	13	96.756767	des
5	1	22	1	2	5	308	1077	81	17	95.458672	obligations
5	1	22	1	2	6	395	1077	54	17	93.277634	légales
5	1	22	1	2	7	455	1077	52	13	92.670433	ORBIS
5	1	22	1	2	8	512	1076	66	14	90.802780	Télécom
2	1	23	0	0	0	122	1668	1014	6	-1	
3	1	23	1	0	0	122	1668	1014	6	-1	
4	1	23	1	1	0	122	1668	1014	6	-1	
5	1	23	1	1	1	122	1668	1014	6	95.000000	 
2	1	24	0	0	0	353	1683	784	16	-1	
3	1	24	1	0	0	353	1683	784	16	-1	
4	1	24	1	1	0	353	1683	784	16	-1	
5	1	24	1	1	1	353	1687	70	11	93.282799	DOSSIER
5	1	24	1	1	2	429	1686	48	12	91.142624	FICTIF
5	1	24	1	1	3	482	1692	16	2	88.170181	—
5	1	24	1	1	4	503	1683	138	15	90.955566	DÉMONSTRATION
5	1	24	1	1	5	646	1692	16	2	92.847122	—
5	1	24	1	1	6	667	1685	67	12	96.066956	AUCUNE
5	1	24	1	1	7	739	1685	64	11	96.066956	VALEUR
5	1	24	1	1	8	809	1685	85	14	95.251183	JURIDIQUE
5	1	24	1	1	9	1077	1685	60	12	55.837929	D5—p.6
