level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
5	1	2	1	4	8	1036	193	18	13	95.225868	du
5	1	2	1	4	9	1060	193	84	14	95.225868	20/02/2026
4	1	2	1	5	0	117	208	1027	22	-1	
5	1	2	1	5	1	117	210	73	13	96.344009	GROUPE
5	1	2	1	5	2	196	211	23	13	92.927124	DE
5	1	2	1	5	3	225	208	110	16	92.569603	RÉPRESSION
5	1	2	1	5	4	341	212	34	13	93.291252	DES
5	1	2	1	5	5	380	212	93	13	92.984039	ATTEINTES
5	1	2	1	5	6	478	213	35	13	96.627785	AUX
5	1	2	1	5	7	519	213	51	13	96.934151	BIENS
5	1	2	1	5	8	967	216	83	14	92.794312	Information
5	1	2	1	5	9	1056	217	11	12	74.709831	J1
5	1	2	1	5	10	1074	217	70	13	74.709831	26/00044
2	1	3	0	0	0	735	234	410	19	-1	
3	1	3	1	0	0	735	234	410	19	-1	
4	1	3	1	1	0	735	234	410	19	-1	
5	1	3	1	1	1	735	236	56	13	92.681282	OBJET
5	1	3	1	1	2	797	240	3	9	92.681282	:
5	1	3	1	1	3	807	234	110	19	92.394829	RÉQUISITION
5	1	3	1	1	4	923	235	11	15	96.992180	À
5	1	3	1	1	5	940	235	77	16	93.005058	MÉDECIN
5	1	3	1	1	6	1022	245	18	2	93.005058	—
5	1	3	1	1	7	1045	239	100	13	66.538750	CERTIFICAT
2	1	4	0	0	0	115	261	1029	8	-1	
3	1	4	1	0	0	115	261	1029	8	-1	
4	1	4	1	1	0	115	261	1029	8	-1	
5	1	4	1	1	1	115	261	1029	8	95.000000	 
2	1	5	0	0	0	364	281	531	31	-1	
3	1	5	1	0	0	364	281	531	31	-1	
4	1	5	1	1	0	364	281	531	31	-1	
5	1	5	1	1	1	364	281	179	29	89.669044	RÉQUISITION
5	1	5	1	1	2	555	282	17	24	96.784515	À
5	1	5	1	1	3	584	288	153	19	93.289902	PERSONNE
5	1	5	1	1	4	748	284	147	28	91.405258	QUALIFIÉE
2	1	6	0	0	0	116	337	450	20	-1	
3	1	6	1	0	0	116	337	450	20	-1	
4	1	6	1	1	0	116	337	450	20	-1	
5	1	6	1	1	1	116	337	36	14	96.124245	L'an
5	1	6	1	1	2	159	337	42	15	96.548378	deux
5	1	6	1	1	3	207	337	40	15	93.947403	mille
5	1	6	1	1	4	254	337	74	19	96.757263	vingt-six,
5	1	6	1	1	5	336	338	15	15	96.667442	le
5	1	6	1	1	6	357	338	25	15	96.667442	dix
5	1	6	1	1	7	388	342	47	13	96.596832	mars,
5	1	6	1	1	8	443	338	10	15	96.598442	à
5	1	6	1	1	9	459	340	38	17	96.598442	sept
5	1	6	1	1	10	502	338	64	18	96.518036	heures,
2	1	7	0	0	0	116	372	1027	74	-1	
3	1	7	1	0	0	116	372	1027	74	-1	
4	1	7	1	1	0	117	372	1026	25	-1	
5	1	7	1	1	1	117	373	49	17	96.883530	Nous,
5	1	7	1	1	2	175	372	70	20	93.289459	Nadège
5	1	7	1	1	3	253	374	104	17	91.394478	COLLOMB,
5	1	7	1	1	4	366	374	123	19	86.451668	Brigadier-chef
5	1	7	1	1	5	496	375	21	15	96.959099	de
5	1	7	1	1	6	525	375	55	19	89.886131	police,
5	1	7	1	1	7	589	376	37	14	91.082443	OPJ
5	1	7	1	1	8	635	376	72	19	91.931824	(GRAB),
5	1	7	1	1	9	716	380	20	11	95.256210	vu
5	1	7	1	1	10	745	376	23	15	95.256210	les
5	1	7	1	1	11	777	376	61	16	95.036247	articles
5	1	7	1	1	12	846	377	21	15	95.036247	60
5	1	7	1	1	13	875	379	16	13	92.968575	et
5	1	7	1	1	14	899	377	38	15	92.968575	63-3
5	1	7	1	1	15	945	377	21	15	96.820503	du
5	1	7	1	1	16	975	378	41	17	94.847046	CPP,
5	1	7	1	1	17	1025	378	95	19	92.511887	requérons
5	1	7	1	1	18	1129	379	14	15	96.851753	le
4	1	7	1	2	0	117	398	1026	29	-1	
5	1	7	1	2	1	117	398	67	15	96.424339	Docteur
5	1	7	1	2	2	192	398	40	15	93.238411	Paul
5	1	7	1	2	3	240	399	112	15	92.634171	ESCOFFIER
5	1	7	1	2	4	359	399	96	15	93.206566	d'examiner
5	1	7	1	2	5	462	400	105	15	90.399551	MARTINON
5	1	7	1	2	6	575	401	60	16	96.294220	Lucas,
5	1	7	1	2	7	644	400	20	16	96.962860	né
5	1	7	1	2	8	672	401	14	15	96.190521	le
5	1	7	1	2	9	694	401	102	17	96.190521	27/08/2003,
5	1	7	1	2	10	805	403	15	14	96.911331	et
5	1	7	1	2	11	828	402	20	15	96.663612	de
5	1	7	1	2	12	856	406	20	11	96.407990	se
5	1	7	1	2	13	884	405	88	16	96.076233	prononcer
5	1	7	1	2	14	979	407	26	11	96.422203	sur
5	1	7	1	2	15	1013	403	14	15	96.454536	la
5	1	7	1	2	16	1034	399	109	28	95.713440	compatibilité
4	1	7	1	3	0	116	424	813	22	-1	
5	1	7	1	3	1	116	424	20	15	96.804153	de
5	1	7	1	3	2	143	428	31	11	96.684586	son
5	1	7	1	3	3	181	424	32	16	96.805756	état
5	1	7	1	3	4	219	428	41	12	96.387436	avec
5	1	7	1	3	5	267	425	14	15	96.387436	la
5	1	7	1	3	6	287	426	50	18	96.789230	garde
5	1	7	1	3	7	344	426	10	15	97.009071	à
5	1	7	1	3	8	360	430	30	11	95.851913	vue
5	1	7	1	3	9	397	428	16	13	96.908630	et
5	1	7	1	3	10	419	430	27	11	96.794830	sur
5	1	7	1	3	11	452	430	31	11	96.794830	son
5	1	7	1	3	12	490	427	69	19	95.377731	aptitude
5	1	7	1	3	13	565	427	11	15	96.786209	à
5	1	7	1	3	14	582	428	104	18	96.538963	comprendre
5	1	7	1	3	15	693	428	15	15	96.785286	la
5	1	7	1	3	16	714	428	93	16	94.052773	notification
5	1	7	1	3	17	814	429	21	15	94.857246	de
5	1	7	1	3	18	841	432	30	12	94.857246	ses
5	1	7	1	3	19	878	429	51	15	96.513771	droits.
2	1	8	0	0	0	923	476	206	18	-1	
3	1	8	1	0	0	923	476	206	18	-1	
4	1	8	1	1	0	923	476	206	18	-1	
5	1	8	1	1	1	923	476	62	14	92.425781	L'officier
5	1	8	1	1	2	990	477	18	13	93.720764	de
5	1	8	1	1	3	1014	477	43	16	93.720764	police
5	1	8	1	1	4	1062	477	67	17	96.765236	judiciaire
2	1	9	0	0	0	920	514	167	47	-1	
3	1	9	1	0	0	920	514	167	47	-1	
4	1	9	1	1	0	920	514	167	47	-1	
5	1	9	1	1	1	920	514	167	47	49.980541	ANA
2	1	10	0	0	0	978	573	94	13	-1	
3	1	10	1	0	0	978	573	94	13	-1	
4	1	10	1	1	0	978	573	94	13	-1	
5	1	10	1	1	1	978	574	9	10	86.252090	N.
5	1	10	1	1	2	998	573	74	13	86.252090	COLLOMB
2	1	11	0	0	0	114	621	229	21	-1	
3	1	11	1	0	0	114	621	229	21	-1	
4	1	11	1	1	0	114	621	229	21	-1	
5	1	11	1	1	1	114	624	126	17	95.978104	CERTIFICAT
5	1	11	1	1	2	247	621	96	21	96.219353	MÉDICAL
2	1	12	0	0	0	114	661	1026	40	-1	
3	1	12	1	0	0	114	661	1026	40	-1	
4	1	12	1	1	0	114	661	1026	23	-1	
5	1	12	1	1	1	114	661	20	14	93.211571	Je
5	1	12	1	1	2	146	661	93	19	92.557602	soussigné,
5	1	12	1	1	3	252	662	68	14	96.450073	Docteur
5	1	12	1	1	4	332	662	38	15	93.248627	Paul
5	1	12	1	1	5	383	662	116	18	91.471863	ESCOFFIER,
5	1	12	1	1	6	511	663	57	15	86.515808	certifie
5	1	12	1	1	7	581	667	42	11	96.094467	avoir
5	1	12	1	1	8	634	664	74	15	96.094467	examiné
5	1	12	1	1	9	720	668	20	11	96.904846	ce
5	1	12	1	1	10	750	664	37	19	96.768204	jour,
5	1	12	1	1	11	800	665	102	17	96.768204	10/03/2026,
5	1	12	1	1	12	915	665	11	15	96.992577	à
5	1	12	1	1	13	937	666	59	17	89.490135	07h10,
5	1	12	1	1	14	1009	669	20	12	96.876900	au
5	1	12	1	1	15	1041	666	67	18	93.344604	service,
5	1	12	1	1	16	1121	667	19	15	95.262077	M.
4	1	12	1	2	0	115	685	166	16	-1	
5	1	12	1	2	1	115	685	103	16	91.754196	MARTINON
5	1	12	1	2	2	225	687	56	14	96.716759	Lucas.
2	1	13	0	0	0	113	722	1027	44	-1	
3	1	13	1	0	0	113	722	1027	44	-1	
4	1	13	1	1	0	114	722	1026	22	-1	
5	1	13	1	1	1	114	722	120	15	57.084965	Constatations
5	1	13	1	1	2	243	726	3	11	92.055588	:
5	1	13	1	1	3	256	722	62	16	96.938057	haleine
5	1	13	1	1	4	327	723	92	19	93.298218	alcoolique,
5	1	13	1	1	5	429	724	108	19	92.329590	conjonctives
5	1	13	1	1	6	546	724	81	19	92.319504	injectées,
5	1	13	1	1	7	637	725	90	19	91.771194	dysarthrie,
5	1	13	1	1	8	737	725	64	15	93.267479	marche
5	1	13	1	1	9	810	725	79	18	92.815239	ébrieuse,
5	1	13	1	1	10	899	727	110	15	92.998100	somnolence.
5	1	13	1	1	11	1020	728	32	14	96.732559	Pas
5	1	13	1	1	12	1061	728	20	14	96.939735	de
5	1	13	1	1	13	1091	727	49	16	95.709862	lésion
4	1	13	1	2	0	113	746	251	20	-1	
5	1	13	1	2	1	113	746	109	20	91.067978	traumatique.
5	1	13	1	2	2	228	747	24	15	95.903168	TA
5	1	13	1	2	3	258	747	41	17	96.687744	12/7,
5	1	13	1	2	4	307	748	24	15	96.842621	FC
5	1	13	1	2	5	338	748	26	15	96.545410	92.
2	1	14	0	0	0	113	780	1028	51	-1	
3	1	14	1	0	0	113	780	1028	51	-1	
4	1	14	1	1	0	113	780	1028	26	-1	
5	1	14	1	1	1	113	782	107	15	93.224236	Conclusions
5	1	14	1	1	2	232	786	2	11	92.430832	:
5	1	14	1	1	3	246	782	61	15	95.973206	ivresse
5	1	14	1	1	4	319	783	89	15	95.973206	manifeste.
5	1	14	1	1	5	420	780	34	18	96.421829	État
5	1	14	1	1	6	464	784	95	19	96.219215	compatible
5	1	14	1	1	7	569	788	41	11	96.891609	avec
5	1	14	1	1	8	621	784	15	15	95.894196	la
5	1	14	1	1	9	646	785	49	19	96.756180	garde
5	1	14	1	1	10	706	785	10	15	97.015831	à
5	1	14	1	1	11	726	789	32	11	93.208710	vue
5	1	14	1	1	12	769	789	3	13	91.869812	;
5	1	14	1	1	13	783	789	21	11	96.931114	en
5	1	14	1	1	14	815	786	85	17	96.865738	revanche,
5	1	14	1	1	15	911	786	33	15	96.537834	état
5	1	14	1	1	16	954	787	110	19	95.843544	incompatible
5	1	14	1	1	17	1075	791	40	12	95.619011	avec
5	1	14	1	1	18	1126	788	15	15	96.286201	la
4	1	14	1	2	0	113	806	882	25	-1	
5	1	14	1	2	1	113	806	134	19	94.934128	compréhension
5	1	14	1	2	2	254	807	21	15	94.364456	de
5	1	14	1	2	3	282	807	14	15	94.364456	la
5	1	14	1	2	4	303	808	93	15	96.332390	notification
5	1	14	1	2	5	402	808	21	15	95.627609	de
5	1	14	1	2	6	430	812	30	11	96.808235	ses
5	1	14	1	2	7	466	808	52	18	96.107361	droits,
5	1	14	1	2	8	525	809	11	15	93.096786	à
5	1	14	1	2	9	542	808	82	16	91.359970	réévaluer
5	1	14	1	2	10	630	809	49	20	93.296806	après
5	1	14	1	2	11	685	809	108	20	92.245941	dégrisement
5	1	14	1	2	12	800	811	69	18	94.911209	(environ
5	1	14	1	2	13	876	811	42	15	96.538116	deux
5	1	14	1	2	14	925	811	70	20	94.874794	heures).
2	1	15	0	0	0	114	842	352	19	-1	
3	1	15	1	0	0	114	842	352	19	-1	
4	1	15	1	1	0	114	842	352	19	-1	
5	1	15	1	1	1	114	842	32	15	83.256363	Fait
5	1	15	1	1	2	152	842	10	15	95.459946	à
5	1	15	1	1	3	168	843	85	17	96.125656	Grenoble,
5	1	15	1	1	4	261	843	14	15	96.642509	le
5	1	15	1	1	5	282	843	102	18	94.821259	10/03/2026,
5	1	15	1	1	6	391	844	11	15	96.845589	à
5	1	15	1	1	7	408	844	58	16	89.268318	07h15.
2	1	16	0	0	0	955	896	137	13	-1	
3	1	16	1	0	0	955	896	137	13	-1	
4	1	16	1	1	0	955	896	137	13	-1	
5	1	16	1	1	1	955	896	16	12	92.654266	Dr
5	1	16	1	1	2	977	896	12	13	89.413109	P.
5	1	16	1	1	3	996	896	96	13	89.413109	ESCOFFIER
2	1	17	0	0	0	917	934	195	42	-1	
3	1	17	1	0	0	917	934	195	42	-1	
4	1	17	1	1	0	917	934	195	42	-1	
5	1	17	1	1	1	917	934	195	42	62.499130	AIS
2	1	18	0	0	0	970	992	105	12	-1	
3	1	18	1	0	0	970	992	105	12	-1	
4	1	18	1	1	0	970	992	105	12	-1	
5	1	18	1	1	1	970	992	11	11	76.862305	P.
5	1	18	1	1	2	987	992	88	12	76.862305	ESCOFFIER
2	1	19	0	0	0	642	1010	328	97	-1	
3	1	19	1	0	0	642	1010	328	97	-1	
4	1	19	1	1	0	857	1010	113	31	-1	
5	1	19	1	1	1	857	1010	113	31	95.000000	  
4	1	19	1	2	0	955	1041	15	32	-1	
5	1	19	1	2	1	955	1041	15	32	95.000000	  
4	1	19	1	3	0	642	1073	328	34	-1	
5	1	19	1	3	1	642	1073	13	34	95.000000	   
5	1	19	1	3	2	959	1073	11	31	95.000000	  
2	1	20	0	0	0	640	1024	140	45	-1	
3	1	20	1	0	0	640	1024	140	45	-1	
4	1	20	1	1	0	640	1024	140	45	-1	
5	1	20	1	1	1	640	1037	76	32	95.000000	  
5	1	20	1	1	2	731	1024	49	13	95.000000	 
2	1	21	0	0	0	780	1035	112	23	-1	
3	1	21	1	0	0	780	1035	112	23	-1	
4	1	21	1	1	0	780	1035	112	23	-1	
5	1	21	1	1	1	780	1046	10	12	12.245483	L
5	1	21	1	1	2	795	1035	97	21	12.245483	ESCOFFIER
2	1	22	0	0	0	716	1046	227	32	-1	
3	1	22	1	0	0	716	1046	227	32	-1	
4	1	22	1	1	0	716	1046	227	32	-1	
5	1	22	1	1	1	716	1050	23	14	94.946106	DR
5	1	22	1	1	2	745	1046	33	14	96.664543	PAU
5	1	22	1	1	3	808	1053	135	25	0.000000	GRENOBLE
2	1	23	0	0	0	670	1067	137	25	-1	
3	1	23	1	0	0	670	1067	137	25	-1	
4	1	23	1	1	0	670	1067	137	25	-1	
5	1	23	1	1	1	670	1073	78	19	90.184807	MÉDECIN
5	1	23	1	1	2	754	1067	53	17	68.565010	REQU'
2	1	24	0	0	0	649	1073	316	33	-1	
3	1	24	1	0	0	649	1073	316	33	-1	
4	1	24	1	1	0	649	1073	316	33	-1	
5	1	24	1	1	1	649	1073	316	33	95.000000	 
2	1	25	0	0	0	112	1108	912	26	-1	
3	1	25	1	0	0	112	1108	912	26	-1	
4	1	25	1	1	0	112	1108	912	26	-1	
5	1	25	1	1	1	112	1110	74	16	93.298920	Mention
5	1	25	1	1	2	194	1115	2	11	92.792709	:
5	1	25	1	1	3	204	1110	10	16	96.945671	à
5	1	25	1	1	4	220	1111	59	17	90.120888	07h20,
5	1	25	1	1	5	286	1112	69	15	96.313339	contrôle
5	1	25	1	1	6	362	1115	28	16	93.263023	par
5	1	25	1	1	7	396	1112	102	19	91.763359	éthylomètre
5	1	25	1	1	8	505	1113	97	19	96.585419	homologué
5	1	25	1	1	9	609	1114	17	14	92.791817	n°
5	1	25	1	1	10	633	1114	115	15	80.669998	ETH-38-0117
5	1	25	1	1	11	756	1118	3	11	80.669998	:
5	1	25	1	1	12	766	1115	38	17	92.758644	0,71
5	1	25	1	1	13	811	1115	39	19	41.892090	mgjl
5	1	25	1	1	14	856	1115	37	15	94.727631	d'air
5	1	25	1	1	15	899	1115	57	19	93.035965	expiré.
5	1	25	1	1	16	963	1124	20	2	93.035965	—
5	1	25	1	1	17	990	1108	34	25	94.801048	NC
2	1	26	0	0	0	112	1667	1016	8	-1	
3	1	26	1	0	0	112	1667	1016	8	-1	
4	1	26	1	1	0	112	1667	1016	8	-1	
5	1	26	1	1	1	112	1667	1016	8	95.000000	 
2	1	27	0	0	0	345	1682	783	20	-1	
3	1	27	1	0	0	345	1682	783	20	-1	
4	1	27	1	1	0	345	1682	783	20	-1	
5	1	27	1	1	1	345	1684	69	12	93.296654	DOSSIER
5	1	27	1	1	2	420	1685	48	11	88.406525	FICTIF
5	1	27	1	1	3	473	1691	16	2	88.406525	—
5	1	27	1	1	4	494	1682	138	15	91.041588	DÉMONSTRATION
5	1	27	1	1	5	638	1692	15	2	92.978683	—
5	1	27	1	1	6	658	1686	67	12	96.343407	AUCUNE
5	1	27	1	1	7	730	1686	64	12	96.958450	VALEUR
5	1	27	1	1	8	800	1687	85	15	96.907028	JURIDIQUE
5	1	27	1	1	9	1053	1690	75	12	37.798660	D16—p.17
