level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
4	1	26	1	1	0	112	976	1029	11	-1	
5	1	26	1	1	1	112	976	1029	11	95.000000	 
2	1	27	0	0	0	112	1002	1030	11	-1	
3	1	27	1	0	0	112	1002	1030	11	-1	
4	1	27	1	1	0	112	1002	1030	11	-1	
5	1	27	1	1	1	112	1002	1030	11	95.000000	 
2	1	28	0	0	0	112	1028	1030	12	-1	
3	1	28	1	0	0	112	1028	1030	12	-1	
4	1	28	1	1	0	112	1028	1030	12	-1	
5	1	28	1	1	1	112	1028	1030	12	95.000000	 
2	1	29	0	0	0	112	1055	1030	11	-1	
3	1	29	1	0	0	112	1055	1030	11	-1	
4	1	29	1	1	0	112	1055	1030	11	-1	
5	1	29	1	1	1	112	1055	1030	11	95.000000	 
2	1	30	0	0	0	113	1082	1029	11	-1	
3	1	30	1	0	0	113	1082	1029	11	-1	
4	1	30	1	1	0	113	1082	1029	11	-1	
5	1	30	1	1	1	113	1082	1029	11	95.000000	 
2	1	31	0	0	0	113	1108	1030	12	-1	
3	1	31	1	0	0	113	1108	1030	12	-1	
4	1	31	1	1	0	113	1108	1030	12	-1	
5	1	31	1	1	1	113	1108	1030	12	95.000000	 
2	1	32	0	0	0	113	1133	1030	12	-1	
3	1	32	1	0	0	113	1133	1030	12	-1	
4	1	32	1	1	0	113	1133	1030	12	-1	
5	1	32	1	1	1	113	1133	1030	12	95.000000	 
2	1	33	0	0	0	113	1160	1030	11	-1	
3	1	33	1	0	0	113	1160	1030	11	-1	
4	1	33	1	1	0	113	1160	1030	11	-1	
5	1	33	1	1	1	113	1160	1030	11	95.000000	 
2	1	34	0	0	0	114	1187	1029	11	-1	
3	1	34	1	0	0	114	1187	1029	11	-1	
4	1	34	1	1	0	114	1187	1029	11	-1	
5	1	34	1	1	1	114	1187	1029	11	95.000000	 
2	1	35	0	0	0	114	1214	1029	10	-1	
3	1	35	1	0	0	114	1214	1029	10	-1	
4	1	35	1	1	0	114	1214	1029	10	-1	
5	1	35	1	1	1	114	1214	1029	10	95.000000	 
2	1	36	0	0	0	114	1239	1030	12	-1	
3	1	36	1	0	0	114	1239	1030	12	-1	
4	1	36	1	1	0	114	1239	1030	12	-1	
5	1	36	1	1	1	114	1239	1030	12	95.000000	 
2	1	37	0	0	0	109	384	977	887	-1	
3	1	37	1	0	0	109	384	977	887	-1	
4	1	37	1	1	0	584	384	77	20	-1	
5	1	37	1	1	1	584	384	20	16	96.961494	31
5	1	37	1	1	2	610	388	51	16	96.958176	pages
4	1	37	1	2	0	109	424	264	21	-1	
5	1	37	1	2	1	109	429	135	16	96.359589	INVENTAIRE
5	1	37	1	2	2	249	428	41	16	96.298927	DES
5	1	37	1	2	3	296	424	77	19	96.615189	PIÈCES
4	1	37	1	3	0	119	459	967	28	-1	
5	1	37	1	3	1	119	463	31	24	95.137901	Cote
5	1	37	1	3	2	201	466	47	12	96.379166	Nature
5	1	37	1	3	3	252	466	16	12	96.726448	de
5	1	37	1	3	4	272	465	12	12	95.215958	la
5	1	37	1	3	5	288	465	34	16	96.697853	pièce
5	1	37	1	3	6	1054	459	32	15	95.894836	Page
4	1	37	1	4	0	120	486	940	21	-1	
5	1	37	1	4	1	120	495	18	11	71.713425	Di
5	1	37	1	4	2	202	493	85	12	92.271439	Procès-verbal
5	1	37	1	4	3	292	492	15	12	96.842712	de
5	1	37	1	4	4	311	492	43	15	70.367134	plainte
5	1	37	1	4	5	358	499	16	1	70.367134	—
5	1	37	1	4	6	378	492	62	11	92.979607	SERMET
5	1	37	1	4	7	444	491	35	12	96.448563	Odile
5	1	37	1	4	8	1053	486	7	12	96.877007	2
4	1	37	1	5	0	120	513	941	20	-1	
5	1	37	1	5	1	120	521	18	12	34.465660	D2
5	1	37	1	5	2	202	520	55	12	75.744987	Audition
5	1	37	1	5	3	262	520	14	11	96.151077	de
5	1	37	1	5	4	281	520	43	11	91.485191	témoin
5	1	37	1	5	5	328	526	16	2	91.333992	—
5	1	37	1	5	6	348	519	73	12	90.280991	CHABERT
5	1	37	1	5	7	425	518	32	12	96.598404	René
5	1	37	1	5	8	1054	513	7	12	96.161041	3
4	1	37	1	6	0	120	540	941	21	-1	
5	1	37	1	6	1	120	547	19	12	64.141365	D3
5	1	37	1	6	2	203	546	76	15	95.957863	Exploitation
5	1	37	1	6	3	284	545	15	12	94.867805	de
5	1	37	1	6	4	304	545	9	12	94.824081	la
5	1	37	1	6	5	319	545	41	12	96.087807	lecture
5	1	37	1	6	6	365	544	75	13	96.169090	automatisée
5	1	37	1	6	7	445	544	14	12	96.350906	de
5	1	37	1	6	8	464	544	48	15	85.999229	plaques
5	1	37	1	6	9	516	546	11	9	85.999229	et
5	1	37	1	6	10	532	543	83	12	89.396553	identification
5	1	37	1	6	11	1054	540	7	10	96.741730	4
4	1	37	1	7	0	116	565	946	31	-1	
5	1	37	1	7	1	116	565	23	31	86.659508	D4
5	1	37	1	7	2	202	574	78	11	93.830383	Autorisation
5	1	37	1	7	3	285	573	15	11	95.376740	du
5	1	37	1	7	4	305	576	61	11	95.376740	procureur
5	1	37	1	7	5	371	571	44	15	93.247498	(article
5	1	37	1	7	6	420	572	46	13	77.573776	77-1-1)
5	1	37	1	7	7	1055	567	7	10	86.469765	5
4	1	37	1	8	0	120	591	942	22	-1	
5	1	37	1	8	1	120	600	19	11	83.104568	D5
5	1	37	1	8	2	203	598	72	15	85.941727	Réquisition
5	1	37	1	8	3	279	598	46	11	92.704918	ORBIS
5	1	37	1	8	4	330	597	36	15	96.029564	(ligne
5	1	37	1	8	5	373	598	13	10	96.801323	14
5	1	37	1	8	6	391	597	20	14	95.903130	52)
5	1	37	1	8	7	415	599	11	9	96.667046	et
5	1	37	1	8	8	431	596	48	15	88.593155	réponse
5	1	37	1	8	9	1054	591	8	12	93.282661	6
4	1	37	1	9	0	120	617	942	22	-1	
5	1	37	1	9	1	120	625	19	12	90.680290	D6
5	1	37	1	9	2	203	624	72	15	91.225372	Réquisition
5	1	37	1	9	3	280	624	79	11	85.939713	NEXALINE
5	1	37	1	9	4	364	623	36	15	96.435753	(ligne
5	1	37	1	9	5	404	623	15	11	95.282166	63
5	1	37	1	9	6	424	623	20	13	95.282166	08)
5	1	37	1	9	7	449	625	11	9	96.683563	et
5	1	37	1	9	8	465	622	48	15	94.596642	réponse
5	1	37	1	9	9	1055	617	7	11	84.469933	7
4	1	37	1	10	0	121	645	941	21	-1	
5	1	37	1	10	1	121	652	19	12	83.729126	D7
5	1	37	1	10	2	204	651	75	15	87.514526	Réquisitoire
5	1	37	1	10	3	285	650	65	12	86.870186	introductif
5	1	37	1	10	4	1055	645	7	11	95.854271	8
4	1	37	1	11	0	117	669	945	30	-1	
5	1	37	1	11	1	117	669	23	30	40.395340	D8
5	1	37	1	11	2	203	678	79	11	91.854103	Commission
5	1	37	1	11	3	287	677	57	14	92.251717	rogatoire
5	1	37	1	11	4	1055	671	7	10	81.014328	9
4	1	37	1	12	0	121	696	949	30	-1	
5	1	37	1	12	1	121	696	21	30	74.063896	Ds
5	1	37	1	12	2	204	705	18	11	94.149002	PV
5	1	37	1	12	3	227	704	15	12	94.149002	de
5	1	37	1	12	4	246	707	28	12	96.534546	pose
5	1	37	1	12	5	279	704	15	11	96.631721	de
5	1	37	1	12	6	298	704	11	11	90.481468	la
5	1	37	1	12	7	313	703	37	12	90.493279	balise
5	1	37	1	12	8	354	703	14	12	96.386612	de
5	1	37	1	12	9	373	702	95	16	91.665672	géolocalisation
5	1	37	1	12	10	1057	697	13	12	96.893585	10
4	1	37	1	13	0	121	721	948	31	-1	
5	1	37	1	13	1	121	721	27	31	85.854446	D10
5	1	37	1	13	2	203	729	77	12	90.416115	Ordonnance
5	1	37	1	13	3	285	729	61	11	90.416115	autorisant
5	1	37	1	13	4	351	728	11	12	95.835815	la
5	1	37	1	13	5	367	728	94	15	94.923401	géolocalisation
5	1	37	1	13	6	1057	723	12	11	34.887421	nu
4	1	37	1	14	0	122	749	949	21	-1	
5	1	37	1	14	1	122	757	25	12	80.897583	on
5	1	37	1	14	2	204	756	78	12	95.164825	Surveillance
5	1	37	1	14	3	287	755	14	12	96.108658	du
5	1	37	1	14	4	307	755	71	12	96.048325	03/03/2026
5	1	37	1	14	5	383	757	10	9	95.748085	et
5	1	37	1	14	6	398	754	74	16	96.778778	exploitation
5	1	37	1	14	7	477	754	15	12	86.775444	de
5	1	37	1	14	8	496	754	11	11	86.775444	la
5	1	37	1	14	9	512	753	95	15	92.551407	géolocalisation
5	1	37	1	14	10	1057	749	14	11	89.782982	12
4	1	37	1	15	0	122	774	949	31	-1	
5	1	37	1	15	1	122	774	26	31	48.289070	Di2
5	1	37	1	15	2	204	782	77	12	92.923897	Ordonnance
5	1	37	1	15	3	286	782	42	11	87.141579	706-91
5	1	37	1	15	4	334	781	80	15	83.016167	(perquisition
5	1	37	1	15	5	419	780	14	12	91.329506	de
5	1	37	1	15	6	438	781	23	11	91.329506	nuit
5	1	37	1	15	7	466	780	15	12	96.204773	du
5	1	37	1	15	8	486	780	39	15	95.736183	dépôt)
5	1	37	1	15	9	1058	775	13	12	96.582664	13
4	1	37	1	16	0	122	801	950	31	-1	
5	1	37	1	16	1	122	801	27	31	71.246391	D13
5	1	37	1	16	2	205	809	84	15	88.078735	Interpellation
5	1	37	1	16	3	293	808	15	12	93.063797	de
5	1	37	1	16	4	313	808	100	12	92.737411	BERTHOLLET
5	1	37	1	16	5	417	810	10	9	93.210876	et
5	1	37	1	16	6	433	808	74	14	89.219955	perquisition
5	1	37	1	16	7	512	807	15	11	96.544586	du
5	1	37	1	16	8	531	806	35	15	94.400833	dépôt
5	1	37	1	16	9	1058	803	14	11	96.150047	14
4	1	37	1	17	0	123	828	948	21	-1	
5	1	37	1	17	1	123	836	26	12	84.940140	Di4
5	1	37	1	17	2	205	835	75	12	96.446869	Notification
5	1	37	1	17	3	284	835	15	11	89.740250	de
5	1	37	1	17	4	304	834	34	15	89.740250	garde
5	1	37	1	17	5	343	834	6	12	96.932907	à
5	1	37	1	17	6	354	837	22	9	93.303513	vue
5	1	37	1	17	7	380	841	16	1	93.125656	—
5	1	37	1	17	8	400	833	101	12	92.441833	BERTHOLLET
5	1	37	1	17	9	505	833	13	14	89.482048	(+
5	1	37	1	17	10	523	832	49	16	89.482048	planche
5	1	37	1	17	11	576	832	104	15	94.279572	photographique)
5	1	37	1	17	12	1058	828	13	12	95.547684	15
4	1	37	1	18	0	123	854	949	30	-1	
5	1	37	1	18	1	123	854	26	30	29.116913	D15
5	1	37	1	18	2	205	862	84	15	88.176315	Interpellation
5	1	37	1	18	3	294	861	14	12	93.274910	de
5	1	37	1	18	4	313	861	82	12	89.599754	MARTINON
5	1	37	1	18	5	401	863	11	9	92.474274	et
5	1	37	1	18	6	417	861	74	15	84.401382	perquisition
5	1	37	1	18	7	496	860	14	11	96.455536	de
5	1	37	1	18	8	515	863	21	8	94.094002	son
5	1	37	1	18	9	541	859	54	12	91.527260	domicile
5	1	37	1	18	10	1058	856	14	11	96.857239	16
4	1	37	1	19	0	123	880	949	22	-1	
5	1	37	1	19	1	123	888	26	12	35.648499	Di6
5	1	37	1	19	2	205	887	72	15	90.141609	Réquisition
5	1	37	1	19	3	282	889	10	9	96.647575	et
5	1	37	1	19	4	297	886	56	12	87.673904	certificat
5	1	37	1	19	5	357	886	50	12	91.234268	médical
5	1	37	1	19	6	411	892	15	2	92.857658	—
5	1	37	1	19	7	432	885	82	12	92.013962	MARTINON
5	1	37	1	19	8	1058	880	14	12	96.628311	17
4	1	37	1	20	0	123	906	949	21	-1	
5	1	37	1	20	1	123	914	27	12	70.462555	D17
5	1	37	1	20	2	206	913	75	12	87.879189	Notification
5	1	37	1	20	3	285	913	15	11	87.879189	de
5	1	37	1	20	4	305	912	34	15	95.379990	garde
5	1	37	1	20	5	344	912	6	12	96.871391	à
5	1	37	1	20	6	355	915	21	9	90.374817	vue
5	1	37	1	20	7	381	919	16	1	90.374817	—
5	1	37	1	20	8	402	912	82	11	92.811211	MARTINON
5	1	37	1	20	9	1059	906	13	12	96.806488	18
4	1	37	1	21	0	123	933	949	22	-1	
5	1	37	1	21	1	123	941	27	12	21.761658	D18
5	1	37	1	21	2	206	940	84	15	91.764000	Interpellation
5	1	37	1	21	3	294	939	15	12	92.466736	de
5	1	37	1	21	4	314	939	81	12	89.266838	FONTANEL
5	1	37	1	21	5	399	941	11	9	93.295364	et
5	1	37	1	21	6	415	939	74	15	88.952225	perquisition
5	1	37	1	21	7	494	938	14	11	96.802544	de
5	1	37	1	21	8	513	941	21	8	94.876038	son
5	1	37	1	21	9	538	937	56	12	96.149345	domicile
5	1	37	1	21	10	1059	933	13	11	96.927109	19
4	1	37	1	22	0	124	958	949	30	-1	
5	1	37	1	22	1	124	958	26	30	84.708893	D19
5	1	37	1	22	2	206	966	75	12	71.397781	Notification
5	1	37	1	22	3	286	966	14	11	95.868729	de
5	1	37	1	22	4	305	965	34	15	95.942429	garde
5	1	37	1	22	5	344	965	6	12	93.944824	à
5	1	37	1	22	6	355	968	22	8	91.214279	vue
5	1	37	1	22	7	381	972	16	1	91.214279	—
5	1	37	1	22	8	402	964	81	12	79.474693	FONTANEL
5	1	37	1	22	9	1057	960	16	11	95.844467	20
4	1	37	1	23	0	124	985	948	31	-1	
5	1	37	1	23	1	124	985	26	31	89.950630	D20
5	1	37	1	23	2	206	993	28	12	86.725662	Avis
5	1	37	1	23	3	238	997	15	8	96.550346	au
5	1	37	1	23	4	258	993	26	15	95.843872	juge
5	1	37	1	23	5	288	993	78	11	93.079018	d'instruction
5	1	37	1	23	6	371	992	92	14	91.683716	(MARTINON,
5	1	37	1	23	7	469	991	86	14	90.578865	FONTANEL)
5	1	37	1	23	8	1058	986	14	12	92.346886	21
4	1	37	1	24	0	124	1013	949	22	-1	
5	1	37	1	24	1	124	1021	26	12	53.393562	D21
5	1	37	1	24	2	206	1021	28	11	90.223206	Avis
5	1	37	1	24	3	238	1024	15	8	95.697479	au
5	1	37	1	24	4	257	1023	28	12	95.697479	juge
5	1	37	1	24	5	289	1020	78	11	93.280861	d'instruction
5	1	37	1	24	6	371	1018	111	15	88.428246	(BERTHOLLET)
5	1	37	1	24	7	1058	1013	15	11	84.838264	2
4	1	37	1	25	0	124	1037	949	30	-1	
5	1	37	1	25	1	124	1037	27	30	74.871552	D22
5	1	37	1	25	2	207	1046	41	11	89.572418	Extrait
5	1	37	1	25	3	253	1045	15	11	95.883942	du
5	1	37	1	25	4	273	1045	47	15	94.854706	registre
5	1	37	1	25	5	324	1044	15	12	92.612030	de
5	1	37	1	25	6	344	1044	34	15	92.612030	garde
5	1	37	1	25	7	382	1044	7	11	95.518211	à
5	1	37	1	25	8	393	1047	23	8	95.115959	vue
5	1	37	1	25	9	1058	1038	15	12	91.886002	23
4	1	37	1	26	0	124	1063	950	30	-1	
5	1	37	1	26	1	124	1063	27	30	84.344955	D23
5	1	37	1	26	2	206	1071	56	12	93.172150	Audition
5	1	37	1	26	3	266	1071	15	11	92.761314	de
5	1	37	1	26	4	286	1070	81	12	91.658768	FONTANEL
5	1	37	1	26	5	1058	1064	16	12	96.632797	24
4	1	37	1	27	0	125	1091	949	20	-1	
5	1	37	1	27	1	125	1099	26	12	84.431213	D24
5	1	37	1	27	2	207	1098	55	12	94.992485	Audition
5	1	37	1	27	3	267	1098	14	11	93.210968	de
5	1	37	1	27	4	287	1097	81	12	92.115570	MARTINON
5	1	37	1	27	5	1059	1091	15	11	82.706879	25
4	1	37	1	28	0	125	1118	949	21	-1	
5	1	37	1	28	1	125	1125	26	11	73.814400	D25
5	1	37	1	28	2	207	1124	77	12	96.643478	Ordonnance
5	1	37	1	28	3	288	1124	14	11	96.874802	de
5	1	37	1	28	4	307	1123	80	16	94.277596	prolongation
5	1	37	1	28	5	392	1123	14	11	92.713593	de
5	1	37	1	28	6	411	1122	34	15	92.713593	garde
5	1	37	1	28	7	450	1122	6	12	96.886696	à
5	1	37	1	28	8	461	1126	22	8	91.794533	vue
5	1	37	1	28	9	487	1129	17	1	91.794533	—
5	1	37	1	28	10	508	1121	81	12	54.463558	FONTANEL.
5	1	37	1	28	11	1059	1118	15	10	96.915108	26
4	1	37	1	29	0	125	1144	949	22	-1	
5	1	37	1	29	1	125	1152	27	12	89.168503	D26
5	1	37	1	29	2	208	1152	49	14	92.732422	Rapport
5	1	37	1	29	3	262	1151	15	11	96.311790	de
5	1	37	1	29	4	281	1150	54	15	95.064400	synthèse
5	1	37	1	29	5	1059	1144	15	12	96.017487	27
4	1	37	1	30	0	126	1170	949	22	-1	
5	1	37	1	30	1	126	1178	26	12	90.016251	D27
5	1	37	1	30	2	208	1178	50	14	95.663841	Rapport
5	1	37	1	30	3	262	1177	59	11	94.438797	d'examen
5	1	37	1	30	4	326	1176	21	12	96.020531	des
5	1	37	1	30	5	351	1179	37	9	93.015572	traces
5	1	37	1	30	6	392	1176	65	15	92.499596	papillaires
5	1	37	1	30	7	1059	1170	16	12	96.540245	28
4	1	37	1	31	0	126	1195	949	20	-1	
5	1	37	1	31	1	126	1203	26	12	86.138336	D28
5	1	37	1	31	2	208	1202	53	12	89.821899	Courrier
5	1	37	1	31	3	265	1202	14	11	96.663589	de
5	1	37	1	31	4	284	1202	20	11	93.163246	Me
5	1	37	1	31	5	308	1201	61	12	87.458641	TERRAZ
5	1	37	1	31	6	374	1203	11	9	96.810394	et
5	1	37	1	31	7	390	1201	64	11	94.336166	attestation
5	1	37	1	31	8	458	1200	15	12	96.317207	de
5	1	37	1	31	9	478	1201	53	14	95.905731	pointage
5	1	37	1	31	10	1060	1195	15	12	96.634048	29
4	1	37	1	32	0	126	1223	949	20	-1	
5	1	37	1	32	1	126	1230	17	12	29.212883	Bi
5	1	37	1	32	2	208	1229	56	12	88.880913	Bulletins
5	1	37	1	32	3	269	1229	20	11	92.498840	n°1
5	1	37	1	32	4	295	1228	15	12	85.612709	du
5	1	37	1	32	5	315	1232	36	8	85.612709	casier
5	1	37	1	32	6	355	1228	60	15	95.044586	judiciaire
