level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
5	1	3	1	1	2	925	240	3	9	90.936783	:
5	1	3	1	1	3	935	237	83	13	91.757538	RAPPORT
5	1	3	1	1	4	1023	237	22	13	93.224861	DE
5	1	3	1	1	5	1051	234	91	16	90.719444	SYNTHÈSE
2	1	4	0	0	0	113	262	1030	6	-1	
3	1	4	1	0	0	113	262	1030	6	-1	
4	1	4	1	1	0	113	262	1030	6	-1	
5	1	4	1	1	1	113	262	1030	6	95.000000	 
2	1	5	0	0	0	459	283	338	24	-1	
3	1	5	1	0	0	459	283	338	24	-1	
4	1	5	1	1	0	459	283	338	24	-1	
5	1	5	1	1	1	459	287	133	19	91.878807	RAPPORT
5	1	5	1	1	2	603	288	36	18	93.278061	DE
5	1	5	1	1	3	650	283	147	24	90.749458	SYNTHÈSE
2	1	6	0	0	0	114	337	1027	46	-1	
3	1	6	1	0	0	114	337	1027	46	-1	
4	1	6	1	1	0	115	337	1026	22	-1	
5	1	6	1	1	1	115	339	20	14	96.309357	Le
5	1	6	1	1	2	148	338	82	19	96.309357	Capitaine
5	1	6	1	1	3	243	338	56	16	93.300552	Julien
5	1	6	1	1	4	312	339	105	17	92.044533	SARRAZIN,
5	1	6	1	1	5	431	339	37	15	96.735497	chef
5	1	6	1	1	6	479	339	21	15	93.259766	du
5	1	6	1	1	7	513	339	59	17	91.747330	GRAB,
5	1	6	1	1	8	586	339	10	15	95.826317	à
5	1	6	1	1	9	609	340	80	15	93.294815	Monsieur
5	1	6	1	1	10	702	337	106	20	91.648628	ROUVIÈRE,
5	1	6	1	1	11	820	340	37	19	96.050179	juge
5	1	6	1	1	12	870	340	103	16	93.107193	d'instruction
5	1	6	1	1	13	985	349	20	2	92.542412	—
5	1	6	1	1	14	1018	341	97	15	91.865799	Information
5	1	6	1	1	15	1127	342	14	14	75.803596	JI
4	1	6	1	2	0	114	365	330	18	-1	
5	1	6	1	2	1	114	365	82	15	89.743355	26/00044
5	1	6	1	2	2	202	373	20	3	89.743355	—
5	1	6	1	2	3	228	365	85	18	95.824791	Grenoble,
5	1	6	1	2	4	321	365	13	15	96.473579	le
5	1	6	1	2	5	342	366	102	15	96.711006	13/03/2026.
2	1	7	0	0	0	115	399	1027	22	-1	
3	1	7	1	0	0	115	399	1027	22	-1	
4	1	7	1	1	0	115	399	1027	22	-1	
5	1	7	1	1	1	115	399	14	15	94.008080	1.
5	1	7	1	1	2	138	399	50	15	95.636086	Faits.
5	1	7	1	1	3	197	399	26	15	93.223862	Six
5	1	7	1	1	4	230	399	117	19	91.180901	cambriolages
5	1	7	1	1	5	355	400	21	15	96.891464	de
5	1	7	1	1	6	384	400	76	19	91.470566	pavillons
5	1	7	1	1	7	468	402	27	13	96.912292	ont
5	1	7	1	1	8	502	400	27	15	96.896469	été
5	1	7	1	1	9	537	400	67	15	96.645111	commis
5	1	7	1	1	10	611	402	44	14	96.734444	entre
5	1	7	1	1	11	664	400	14	16	96.529617	le
5	1	7	1	1	12	686	401	98	15	96.896156	22/01/2026
5	1	7	1	1	13	792	403	16	13	95.988724	et
5	1	7	1	1	14	815	401	14	15	96.791985	le
5	1	7	1	1	15	837	401	98	15	96.713844	03/03/2026
5	1	7	1	1	16	943	401	11	15	96.999397	à
5	1	7	1	1	17	961	402	67	19	93.301201	Meylan,
5	1	7	1	1	18	1037	402	105	15	78.104279	Saint-Ismier
2	1	8	0	0	0	114	426	1027	40	-1	
3	1	8	1	0	0	114	426	1027	40	-1	
4	1	8	1	1	0	115	426	1026	22	-1	
5	1	8	1	1	1	115	426	48	19	91.486603	(deux
5	1	8	1	1	2	171	426	40	17	96.657616	faits,
5	1	8	1	1	3	219	426	39	16	96.830124	dont
5	1	8	1	1	4	265	426	14	15	96.826729	le
5	1	8	1	1	5	288	426	108	19	93.295639	19/02/2026),
5	1	8	1	1	6	406	427	107	17	90.313477	Montbonnot,
5	1	8	1	1	7	523	427	57	15	91.943344	Biviers
5	1	8	1	1	8	588	429	16	13	93.252235	et
5	1	8	1	1	9	612	428	67	17	92.280602	Corenc,
5	1	8	1	1	10	688	428	46	15	96.974113	selon
5	1	8	1	1	11	742	432	21	11	96.872681	un
5	1	8	1	1	12	771	428	48	15	96.921753	mode
5	1	8	1	1	13	827	428	88	19	94.786331	opératoire
5	1	8	1	1	14	923	428	84	20	93.303612	identique.
5	1	8	1	1	15	1016	428	81	20	90.561745	Préjudice
5	1	8	1	1	16	1104	429	37	15	96.918945	total
4	1	8	1	2	0	114	450	194	16	-1	
5	1	8	1	2	1	114	450	57	16	93.284088	estimé
5	1	8	1	2	2	179	455	3	11	93.218430	:
5	1	8	1	2	3	189	451	21	15	96.348114	58
5	1	8	1	2	4	217	451	31	15	96.348114	700
5	1	8	1	2	5	255	455	53	11	96.933311	euros.
2	1	9	0	0	0	114	487	1028	95	-1	
3	1	9	1	0	0	114	487	1028	95	-1	
4	1	9	1	1	0	114	487	1028	20	-1	
5	1	9	1	1	1	114	487	15	15	96.702850	2.
5	1	9	1	1	2	138	487	126	15	93.810982	Identification.
5	1	9	1	1	3	273	488	21	14	96.950798	La
5	1	9	1	1	4	302	487	58	16	96.063751	lecture
5	1	9	1	1	5	367	488	107	15	96.890221	automatisée
5	1	9	1	1	6	482	488	31	15	96.964996	des
5	1	9	1	1	7	521	488	68	19	96.958313	plaques
5	1	9	1	1	8	597	492	10	11	95.425545	a
5	1	9	1	1	9	615	489	57	18	96.997566	permis
5	1	9	1	1	10	680	489	89	15	95.209351	d'identifier
5	1	9	1	1	11	777	489	14	15	96.838326	la
5	1	9	1	1	12	799	489	55	15	96.999313	Skoda
5	1	9	1	1	13	861	489	67	15	96.457306	Octavia
5	1	9	1	1	14	935	490	21	14	93.092484	de
5	1	9	1	1	15	965	490	102	15	92.506302	FONTANEL
5	1	9	1	1	16	1074	490	68	15	96.787712	Yannick
4	1	9	1	2	0	114	512	1028	21	-1	
5	1	9	1	2	1	114	512	38	19	96.343925	près
5	1	9	1	2	2	165	512	21	15	96.182182	de
5	1	9	1	2	3	199	512	36	15	96.853348	trois
5	1	9	1	2	4	248	512	31	15	97.000580	des
5	1	9	1	2	5	292	512	44	15	96.075119	lieux.
5	1	9	1	2	6	351	512	113	20	96.484032	L'exploitation
5	1	9	1	2	7	477	513	112	19	96.503510	téléphonique
5	1	9	1	2	8	602	517	11	11	96.186310	a
5	1	9	1	2	9	626	513	29	15	96.605492	mis
5	1	9	1	2	10	668	517	20	12	95.829964	en
5	1	9	1	2	11	702	513	78	16	95.829964	évidence
5	1	9	1	2	12	793	517	31	12	96.160789	son
5	1	9	1	2	13	837	514	82	19	93.296326	complice,
5	1	9	1	2	14	933	515	103	15	91.710945	MARTINON
5	1	9	1	2	15	1051	515	55	15	96.237961	Lucas.
5	1	9	1	2	16	1121	516	21	14	96.715439	La
4	1	9	1	3	0	114	538	1026	20	-1	
5	1	9	1	3	1	114	538	129	19	96.582222	géolocalisation
5	1	9	1	3	2	253	540	15	13	94.662483	et
5	1	9	1	3	3	277	538	15	15	94.662483	la
5	1	9	1	3	4	300	538	103	16	96.452904	surveillance
5	1	9	1	3	5	412	539	20	15	96.945549	du
5	1	9	1	3	6	442	539	98	15	96.833122	03/03/2026
5	1	9	1	3	7	549	541	27	13	94.172684	ont
5	1	9	1	3	8	584	539	54	16	96.810760	révélé
5	1	9	1	3	9	646	540	14	15	96.551201	le
5	1	9	1	3	10	669	539	31	16	95.986938	rôle
5	1	9	1	3	11	709	540	21	15	93.284134	de
5	1	9	1	3	12	740	540	128	15	91.728577	BERTHOLLET
5	1	9	1	3	13	876	540	53	18	92.937828	Gilles,
5	1	9	1	3	14	939	541	93	15	92.408470	brocanteur
5	1	9	1	3	15	1041	541	10	15	97.004494	à
5	1	9	1	3	16	1060	541	80	17	96.715111	Fontaine,
4	1	9	1	4	0	114	563	253	19	-1	
5	1	9	1	4	1	114	563	101	15	96.484810	destinataire
5	1	9	1	4	2	222	563	30	15	96.758392	des
5	1	9	1	4	3	259	563	52	19	96.842049	objets
5	1	9	1	4	4	317	563	50	16	96.245758	volés.
2	1	10	0	0	0	114	599	253	19	-1	
3	1	10	1	0	0	114	599	253	19	-1	
4	1	10	1	1	0	114	599	253	19	-1	
5	1	10	1	1	1	114	599	14	15	95.680824	3.
5	1	10	1	1	2	136	599	92	19	96.540009	Opération
5	1	10	1	1	3	235	599	22	15	96.976295	du
5	1	10	1	1	4	265	599	102	16	96.841881	10/03/2026.
2	1	11	0	0	0	128	633	1013	46	-1	
3	1	11	1	0	0	128	633	1013	46	-1	
4	1	11	1	1	0	128	633	1013	21	-1	
5	1	11	1	1	1	128	640	7	7	77.603043	+
5	1	11	1	1	2	152	633	128	15	77.603043	BERTHOLLET
5	1	11	1	1	3	286	633	53	17	94.424675	Gilles,
5	1	11	1	1	4	348	633	78	20	94.424675	interpellé
5	1	11	1	1	5	434	634	10	15	96.837082	à
5	1	11	1	1	6	451	634	53	15	96.312920	05h15
5	1	11	1	1	7	512	638	20	11	96.831116	au
5	1	11	1	1	8	540	634	49	19	93.076736	dépôt
5	1	11	1	1	9	596	638	3	11	93.076736	:
5	1	11	1	1	10	607	634	49	15	96.343719	saisie
5	1	11	1	1	11	664	635	20	15	96.946365	de
5	1	11	1	1	12	692	635	21	15	96.710266	38
5	1	11	1	1	13	720	635	51	19	96.419418	bijoux
5	1	11	1	1	14	778	635	54	19	93.296371	(412,6
5	1	11	1	1	15	840	635	16	19	89.817474	g)
5	1	11	1	1	16	863	637	16	13	96.176468	et
5	1	11	1	1	17	886	635	21	15	96.280342	de
5	1	11	1	1	18	914	636	10	14	96.976875	6
5	1	11	1	1	19	932	638	74	15	95.541939	montres,
5	1	11	1	1	20	1014	636	38	15	96.913284	dont
5	1	11	1	1	21	1059	636	15	15	96.209480	la
5	1	11	1	1	22	1081	638	60	13	95.773918	montre
4	1	11	1	2	0	152	660	253	19	-1	
5	1	11	1	2	1	152	660	78	19	91.385071	Longines
5	1	11	1	2	2	237	660	21	15	95.978622	de
5	1	11	1	2	3	265	661	42	14	93.090218	Mme
5	1	11	1	2	4	314	661	91	17	89.102631	SERMET
5	1	11	1	2	5	395	656	14	27	93.097160	;
2	1	12	0	0	0	128	690	1012	44	-1	
3	1	12	1	0	0	128	690	1012	44	-1	
4	1	12	1	1	0	128	690	1012	22	-1	
5	1	12	1	1	1	128	697	7	6	47.851990	+
5	1	12	1	1	2	152	690	103	15	47.851990	MARTINON
5	1	12	1	1	3	263	691	56	16	96.537430	Lucas,
5	1	12	1	1	4	328	690	79	19	95.711319	interpellé
5	1	12	1	1	5	414	690	11	16	96.999557	à
5	1	12	1	1	6	432	691	54	15	95.137436	05h38
5	1	12	1	1	7	493	691	11	15	96.999313	à
5	1	12	1	1	8	511	695	30	11	96.862495	son
5	1	12	1	1	9	549	691	76	18	95.938461	domicile,
5	1	12	1	1	10	634	695	20	12	95.039597	en
5	1	12	1	1	11	662	691	33	16	94.701782	état
5	1	12	1	1	12	701	692	77	15	91.148003	d'ivresse
5	1	12	1	1	13	786	696	3	11	93.200150	:
5	1	12	1	1	14	797	692	50	15	96.524651	saisie
5	1	12	1	1	15	855	692	46	15	94.317223	d'une
5	1	12	1	1	16	909	694	84	17	96.279114	casquette
5	1	12	1	1	17	1002	696	49	16	96.946236	rouge
5	1	12	1	1	18	1058	694	16	14	96.044662	et
5	1	12	1	1	19	1081	693	21	15	95.122177	de
5	1	12	1	1	20	1110	697	30	11	95.122177	son
4	1	12	1	2	0	150	715	97	19	-1	
5	1	12	1	2	1	150	715	87	19	93.287987	téléphone
5	1	12	1	2	2	244	719	3	13	92.519691	;
2	1	13	0	0	0	128	744	1012	42	-1	
3	1	13	1	0	0	128	744	1012	42	-1	
4	1	13	1	1	0	128	744	1012	21	-1	
5	1	13	1	1	1	128	751	7	7	67.167908	+
5	1	13	1	1	2	151	744	103	15	67.167908	FONTANEL
5	1	13	1	1	3	260	744	72	17	95.768745	Yannick,
5	1	13	1	1	4	341	744	79	20	94.894798	interpellé
5	1	13	1	1	5	427	744	10	16	96.750687	à
5	1	13	1	1	6	444	745	54	15	91.592979	06h30
5	1	13	1	1	7	505	745	11	15	97.003571	à
5	1	13	1	1	8	523	749	30	11	96.733948	son
5	1	13	1	1	9	560	745	72	15	93.250320	domicile
5	1	13	1	1	10	640	749	3	11	93.196434	:
5	1	13	1	1	11	651	746	49	15	96.501762	saisie
5	1	13	1	1	12	708	746	35	15	93.272545	d'un
5	1	13	1	1	13	751	746	118	19	91.893684	pied-de-biche
5	1	13	1	1	14	877	746	42	15	96.271179	dans
5	1	13	1	1	15	926	746	14	15	94.874725	le
5	1	13	1	1	16	947	747	48	15	92.585747	coffre
5	1	13	1	1	17	1003	747	21	15	95.966591	de
5	1	13	1	1	18	1031	751	30	11	95.966591	son
5	1	13	1	1	19	1069	747	71	15	96.422607	véhicule
4	1	13	1	2	0	151	771	157	15	-1	
5	1	13	1	2	1	151	773	15	13	94.855232	et
5	1	13	1	2	2	173	771	21	15	94.855232	de
5	1	13	1	2	3	200	771	10	15	96.882591	2
5	1	13	1	2	4	217	771	32	15	96.882591	150
5	1	13	1	2	5	255	775	53	11	96.574104	euros.
2	1	14	0	0	0	112	808	1028	22	-1	
3	1	14	1	0	0	112	808	1028	22	-1	
4	1	14	1	1	0	112	808	1028	22	-1	
5	1	14	1	1	1	112	808	16	15	96.032616	4.
5	1	14	1	1	2	139	808	122	16	93.256851	Déclarations.
5	1	14	1	1	3	272	809	103	14	89.946869	FONTANEL
5	1	14	1	1	4	384	811	73	13	96.718048	conteste
5	1	14	1	1	5	467	812	21	12	96.350883	ou
5	1	14	1	1	6	498	809	50	19	96.969551	garde
5	1	14	1	1	7	558	809	14	15	96.807114	le
5	1	14	1	1	8	582	809	65	15	93.158585	silence.
5	1	14	1	1	9	659	810	102	15	91.222031	MARTINON
5	1	14	1	1	10	772	810	82	15	94.257767	reconnaît
5	1	14	1	1	11	863	810	43	15	96.604828	avoir
5	1	14	1	1	12	915	811	112	19	92.024292	accompagné
5	1	14	1	1	13	1038	811	102	15	91.710342	FONTANEL
2	1	15	0	0	0	113	835	1027	45	-1	
3	1	15	1	0	0	113	835	1027	45	-1	
4	1	15	1	1	0	113	835	1027	22	-1	
5	1	15	1	1	1	113	838	64	12	93.066078	comme
5	1	15	1	1	2	184	836	72	18	91.626480	guetteur
5	1	15	1	1	3	264	835	14	15	88.658554	le
5	1	15	1	1	4	286	835	97	16	96.580116	12/02/2026
5	1	15	1	1	5	391	838	15	13	96.699539	et
5	1	15	1	1	6	414	836	14	15	96.817055	le
5	1	15	1	1	7	435	836	103	17	95.696503	03/03/2026,
5	1	15	1	1	8	546	838	16	13	97.005020	et
5	1	15	1	1	9	569	838	74	14	96.722267	conteste
5	1	15	1	1	10	651	840	20	12	96.459053	sa
5	1	15	1	1	11	678	837	80	19	96.451645	présence
5	1	15	1	1	12	766	837	14	15	96.702461	le
5	1	15	1	1	13	788	837	102	15	93.261742	19/02/2026.
5	1	15	1	1	14	899	838	128	15	88.953705	BERTHOLLET
5	1	15	1	1	15	1034	838	68	19	96.975357	invoque
5	1	15	1	1	16	1109	838	31	15	96.858971	des
4	1	15	1	2	0	113	860	421	20	-1	
5	1	15	1	2	1	113	860	57	15	84.494064	achats
5	1	15	1	2	2	177	860	10	15	96.679443	à
5	1	15	1	2	3	193	860	31	15	97.006172	des
5	1	15	1	2	4	231	860	94	19	94.879036	particuliers
5	1	15	1	2	5	332	864	31	13	96.070732	non
5	1	15	1	2	6	371	861	60	15	96.884544	inscrits
5	1	15	1	2	7	437	865	20	11	96.971344	au
5	1	15	1	2	8	465	861	69	19	94.261688	registre.
2	1	16	0	0	0	113	896	1027	45	-1	
3	1	16	1	0	0	113	896	1027	45	-1	
4	1	16	1	1	0	113	896	1027	21	-1	
5	1	16	1	1	1	113	896	15	15	92.919968	5.
5	1	16	1	1	2	136	896	99	19	83.187256	Imputation
5	1	16	1	1	3	243	896	92	19	96.623627	proposée.
5	1	16	1	1	4	341	897	23	15	96.364601	Au
5	1	16	1	1	5	371	900	20	12	96.512169	vu
5	1	16	1	1	6	399	897	31	15	96.682541	des
5	1	16	1	1	7	437	896	79	16	96.654747	éléments
5	1	16	1	1	8	523	897	80	17	93.245926	recueillis,
5	1	16	1	1	9	612	898	102	15	92.040504	FONTANEL
5	1	16	1	1	10	720	899	16	14	93.229897	et
5	1	16	1	1	11	744	898	102	15	90.341774	MARTINON
5	1	16	1	1	12	854	898	112	19	96.584595	apparaissent
5	1	16	1	1	13	973	902	64	12	93.160217	comme
5	1	16	1	1	14	1044	899	24	15	96.516609	les
5	1	16	1	1	15	1075	901	65	13	96.896072	auteurs
4	1	16	1	2	0	113	921	1002	20	-1	
5	1	16	1	2	1	113	921	20	15	96.681976	de
5	1	16	1	2	2	141	921	92	15	95.533028	l'ensemble
5	1	16	1	2	3	240	921	30	15	96.806450	des
5	1	16	1	2	4	277	925	23	11	93.578102	six
5	1	16	1	2	5	307	921	39	18	95.771652	faits,
5	1	16	1	2	6	354	925	9	15	95.605087	y
5	1	16	1	2	7	369	922	68	19	96.112236	compris
5	1	16	1	2	8	444	922	39	15	96.100960	celui
5	1	16	1	2	9	490	922	21	15	96.941132	du
5	1	16	1	2	10	518	922	97	15	96.957886	19/02/2026
5	1	16	1	2	11	622	922	11	15	93.296066	à
5	1	16	1	2	12	639	923	105	15	74.853905	Saint-Ismier
5	1	16	1	2	13	751	927	2	13	92.621567	;
5	1	16	1	2	14	761	923	128	15	92.330887	BERTHOLLET
5	1	16	1	2	15	895	927	64	12	93.291283	comme
5	1	16	1	2	16	966	924	70	15	93.222313	receleur
5	1	16	1	2	17	1043	924	72	15	95.580635	habituel.
2	1	17	0	0	0	112	957	1027	46	-1	
3	1	17	1	0	0	112	957	1027	46	-1	
4	1	17	1	1	0	112	957	1027	21	-1	
5	1	17	1	1	1	112	957	15	15	96.496147	6.
5	1	17	1	1	2	135	957	63	15	93.279068	Suites.
5	1	17	1	1	3	206	958	102	14	92.590744	MARTINON
5	1	17	1	1	4	308	953	11	29	95.481789	a
5	1	17	1	1	5	332	957	26	15	90.457718	été
5	1	17	1	1	6	365	957	55	16	90.457718	déféré
5	1	17	1	1	7	427	958	14	15	96.801636	le
5	1	17	1	1	8	448	958	96	15	93.300156	11/03/2026
5	1	17	1	1	9	552	962	2	13	91.150955	;
5	1	17	1	1	10	562	959	107	16	87.391052	FONTANEL,
5	1	17	1	1	11	677	958	48	20	96.901688	après
5	1	17	1	1	12	732	959	107	19	96.742058	prolongation
5	1	17	1	1	13	846	960	21	14	96.970848	de
5	1	17	1	1	14	873	963	21	11	96.731819	sa
5	1	17	1	1	15	900	960	49	18	96.598213	garde
5	1	17	1	1	16	956	959	11	16	96.973679	à
5	1	17	1	1	17	972	963	36	13	96.402344	vue,
5	1	17	1	1	18	1016	960	14	15	96.724052	le
5	1	17	1	1	19	1037	960	102	15	96.710907	12/03/2026.
4	1	17	1	2	0	113	981	902	22	-1	
5	1	17	1	2	1	113	982	67	15	92.254913	Restent
5	1	17	1	2	2	186	981	10	16	97.002220	à
5	1	17	1	2	3	203	982	64	15	92.894485	réaliser
5	1	17	1	2	4	274	986	2	11	92.876671	:
5	1	17	1	2	5	284	982	87	19	96.089790	l'expertise
5	1	17	1	2	6	378	983	31	15	95.562309	des
5	1	17	1	2	7	415	984	53	14	93.238647	traces
5	1	17	1	2	8	475	983	88	19	83.611832	papillaires
5	1	17	1	2	9	569	985	16	13	96.740242	et
5	1	17	1	2	10	592	983	116	16	91.805687	l'identification
5	1	17	1	2	11	715	984	31	15	96.211983	des
5	1	17	1	2	12	752	984	109	19	93.543831	propriétaires
5	1	17	1	2	13	867	984	31	15	96.426743	des
5	1	17	1	2	14	905	984	50	19	96.696922	bijoux
5	1	17	1	2	15	962	985	53	15	94.800011	saisis.
2	1	18	0	0	0	853	1032	286	16	-1	
3	1	18	1	0	0	853	1032	286	16	-1	
4	1	18	1	1	0	853	1032	286	16	-1	
5	1	18	1	1	1	853	1032	18	12	96.935959	Le
5	1	18	1	1	2	877	1032	71	16	92.820358	Capitaine
5	1	18	1	1	3	953	1032	18	13	96.330597	de
5	1	18	1	1	4	977	1032	48	16	96.838699	police,
5	1	18	1	1	5	1031	1032	32	13	96.496864	chef
5	1	18	1	1	6	1068	1032	18	13	93.145935	du
5	1	18	1	1	7	1092	1032	47	13	92.471191	GRAB
2	1	19	0	0	0	890	1064	195	48	-1	
3	1	19	1	0	0	890	1064	195	48	-1	
4	1	19	1	1	0	890	1064	195	48	-1	
5	1	19	1	1	1	890	1064	195	48	37.045418	NAN
2	1	20	0	0	0	948	1130	95	12	-1	
3	1	20	1	0	0	948	1130	95	12	-1	
4	1	20	1	1	0	948	1130	95	12	-1	
5	1	20	1	1	1	948	1130	11	11	83.006172	J.
5	1	20	1	1	2	966	1130	77	12	92.105865	SARRAZIN
2	1	21	0	0	0	115	1668	1015	6	-1	
3	1	21	1	0	0	115	1668	1015	6	-1	
4	1	21	1	1	0	115	1668	1015	6	-1	
5	1	21	1	1	1	115	1668	1015	6	95.000000	 
2	1	22	0	0	0	347	1683	783	18	-1	
3	1	22	1	0	0	347	1683	783	18	-1	
4	1	22	1	1	0	347	1683	783	18	-1	
5	1	22	1	1	1	347	1685	70	11	93.290764	DOSSIER
5	1	22	1	1	2	423	1685	48	12	91.760757	FICTIF
5	1	22	1	1	3	476	1691	15	2	92.636703	—
5	1	22	1	1	4	497	1683	138	14	90.502274	DÉMONSTRATION
5	1	22	1	1	5	640	1692	16	2	90.502274	—
5	1	22	1	1	6	661	1686	67	12	96.247757	AUCUNE
5	1	22	1	1	7	733	1686	64	12	96.799744	VALEUR
5	1	22	1	1	8	802	1686	86	15	96.587631	JURIDIQUE
5	1	22	1	1	9	1056	1689	52	12	67.859421	D26—p,
5	1	22	1	1	10	1117	1689	13	10	75.909317	27
