level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
5	1	7	2	1	1	109	485	23	14	96.835228	Vu
5	1	7	2	1	2	143	484	15	15	95.926758	la
5	1	7	2	1	3	168	483	70	20	96.706795	réponse
5	1	7	2	1	4	248	483	21	15	96.902260	de
5	1	7	2	1	5	280	483	92	19	93.298065	l'opérateur
5	1	7	2	1	6	382	482	60	15	91.467758	ORBIS
5	1	7	2	1	7	452	482	20	15	96.876900	du
5	1	7	2	1	8	484	481	97	15	96.876900	18/02/2026
5	1	7	2	1	9	591	480	58	16	96.582497	faisant
5	1	7	2	1	10	659	480	89	19	95.213516	apparaître
5	1	7	2	1	11	759	480	14	14	96.261154	la
5	1	7	2	1	12	784	479	40	19	94.187218	ligne
5	1	7	2	1	13	834	479	21	15	96.396843	06
5	1	7	2	1	14	866	479	20	15	96.922150	39
5	1	7	2	1	15	897	479	20	14	96.663078	98
5	1	7	2	1	16	928	478	21	15	96.052063	63
5	1	7	2	1	17	959	478	21	15	95.793587	08
5	1	7	2	1	18	990	481	64	12	96.258774	comme
5	1	7	2	1	19	1065	476	71	20	95.447586	principal
4	1	7	2	2	0	110	505	732	24	-1	
5	1	7	2	2	1	110	509	126	20	96.140755	correspondant
5	1	7	2	2	2	242	509	21	15	93.211479	de
5	1	7	2	2	3	270	509	103	15	92.979683	FONTANEL
5	1	7	2	2	4	378	508	73	17	95.627274	Yannick,
5	1	7	2	2	5	458	509	98	14	96.248993	notamment
5	1	7	2	2	6	563	506	71	20	94.122925	pendant
5	1	7	2	2	7	640	506	24	15	94.637138	les
5	1	7	2	2	8	670	506	36	15	96.195480	faits
5	1	7	2	2	9	712	506	20	15	95.581779	du
5	1	7	2	2	10	740	505	102	17	95.581779	12/02/2026,
3	1	7	3	0	0	111	538	1026	26	-1	
4	1	7	3	1	0	111	538	1026	26	-1	
5	1	7	3	1	1	111	544	102	20	89.003159	Requérons
5	1	7	3	1	2	220	544	15	15	96.619606	la
5	1	7	3	1	3	241	544	62	15	93.296288	société
5	1	7	3	1	4	310	544	99	15	92.960464	NEXALINE
5	1	7	3	1	5	416	542	62	16	96.492493	Mobile
5	1	7	3	1	6	485	542	21	15	96.766907	de
5	1	7	3	1	7	513	545	42	12	96.026817	nous
5	1	7	3	1	8	562	541	118	19	96.367043	communiquer
5	1	7	3	1	9	688	540	71	16	95.383858	l'identité
5	1	7	3	1	10	765	540	21	15	96.505066	du
5	1	7	3	1	11	793	540	63	15	96.021072	titulaire
5	1	7	3	1	12	864	540	20	15	96.909576	de
5	1	7	3	1	13	892	539	15	15	95.486069	la
5	1	7	3	1	14	913	539	41	19	96.523460	ligne
5	1	7	3	1	15	961	539	21	15	96.898872	06
5	1	7	3	1	16	989	539	21	15	96.536850	39
5	1	7	3	1	17	1017	539	21	14	96.536850	98
5	1	7	3	1	18	1045	538	21	15	96.925491	63
5	1	7	3	1	19	1073	538	26	17	96.786407	08,
5	1	7	3	1	20	1106	541	31	12	96.984299	son
2	1	8	0	0	0	111	563	1026	184	-1	
3	1	8	1	0	0	111	563	1026	184	-1	
4	1	8	1	1	0	111	563	1026	26	-1	
5	1	8	1	1	1	111	571	73	17	95.951515	adresse,
5	1	8	1	1	2	194	574	30	12	95.951515	ses
5	1	8	1	1	3	233	573	68	16	96.730621	moyens
5	1	8	1	1	4	309	570	21	15	96.882843	de
5	1	8	1	1	5	340	569	84	19	94.702972	paiement,
5	1	8	1	1	6	434	569	39	15	96.258217	ainsi
5	1	8	1	1	7	482	572	32	15	96.821701	que
5	1	8	1	1	8	523	568	15	15	96.430901	la
5	1	8	1	1	9	546	568	34	15	96.693588	liste
5	1	8	1	1	10	589	567	72	16	94.121017	détaillée
5	1	8	1	1	11	670	567	31	15	96.299774	des
5	1	8	1	1	12	710	566	142	16	95.640343	communications
5	1	8	1	1	13	860	568	17	13	95.640343	et
5	1	8	1	1	14	885	565	31	15	96.867294	des
5	1	8	1	1	15	924	565	66	15	96.640739	cellules
5	1	8	1	1	16	998	563	110	17	91.552612	déclenchées
5	1	8	1	1	17	1117	564	20	15	96.205727	du
4	1	8	1	2	0	112	595	233	16	-1	
5	1	8	1	2	1	112	596	96	15	96.418938	15/01/2026
5	1	8	1	2	2	215	599	21	11	96.990051	au
5	1	8	1	2	3	244	595	101	15	96.700279	18/02/2026.
4	1	8	1	3	0	975	735	94	12	-1	
5	1	8	1	3	1	975	735	10	12	91.428391	J.
5	1	8	1	3	2	992	735	77	12	90.758835	SARRAZIN
2	1	9	0	0	0	919	637	206	17	-1	
3	1	9	1	0	0	919	637	206	17	-1	
4	1	9	1	1	0	919	637	206	17	-1	
5	1	9	1	1	1	919	638	62	13	84.546600	L'officier
5	1	9	1	1	2	986	638	18	13	94.274422	de
5	1	9	1	1	3	1009	637	44	17	94.274422	police
5	1	9	1	1	4	1058	637	67	17	96.460510	judiciaire
2	1	10	0	0	0	114	792	386	35	-1	
3	1	10	1	0	0	114	792	386	35	-1	
4	1	10	1	1	0	114	792	386	35	-1	
5	1	10	1	1	1	114	795	232	32	90.497032	NEXALINE
5	1	10	1	1	2	367	792	133	33	96.410927	Mobile
2	1	11	0	0	0	113	848	489	19	-1	
3	1	11	1	0	0	113	848	489	19	-1	
4	1	11	1	1	0	113	848	489	19	-1	
5	1	11	1	1	1	113	851	56	13	79.965363	Service
5	1	11	1	1	2	175	851	27	13	93.294563	des
5	1	11	1	1	3	208	850	86	17	89.818901	réquisitions
5	1	11	1	1	4	299	857	18	2	89.818901	—
5	1	11	1	1	5	322	849	30	14	93.271477	Réf.
5	1	11	1	1	6	359	848	111	14	93.142456	NXR/26/02291
5	1	11	1	1	7	476	856	17	2	93.142456	—
5	1	11	1	1	8	499	848	12	13	96.675026	le
5	1	11	1	1	9	517	848	85	13	96.670120	19/02/2026
2	1	12	0	0	0	111	870	1029	11	-1	
3	1	12	1	0	0	111	870	1029	11	-1	
4	1	12	1	1	0	111	870	1029	11	-1	
5	1	12	1	1	1	111	870	1029	11	95.000000	 
2	1	13	0	0	0	111	904	1029	11	-1	
3	1	13	1	0	0	111	904	1029	11	-1	
4	1	13	1	1	0	111	904	1029	11	-1	
5	1	13	1	1	1	111	904	1029	11	95.000000	 
2	1	14	0	0	0	112	940	1029	11	-1	
3	1	14	1	0	0	112	940	1029	11	-1	
4	1	14	1	1	0	112	940	1029	11	-1	
5	1	14	1	1	1	112	940	1029	11	95.000000	 
2	1	15	0	0	0	112	975	1029	10	-1	
3	1	15	1	0	0	112	975	1029	10	-1	
4	1	15	1	1	0	112	975	1029	10	-1	
5	1	15	1	1	1	112	975	1029	10	95.000000	 
2	1	16	0	0	0	112	1009	1029	11	-1	
3	1	16	1	0	0	112	1009	1029	11	-1	
4	1	16	1	1	0	112	1009	1029	11	-1	
5	1	16	1	1	1	112	1009	1029	11	95.000000	 
2	1	17	0	0	0	120	885	832	156	-1	
3	1	17	1	0	0	125	885	476	21	-1	
4	1	17	1	1	0	125	885	476	21	-1	
5	1	17	1	1	1	125	888	50	18	96.961853	Ligne
5	1	17	1	1	2	474	885	20	15	96.683632	06
5	1	17	1	1	3	501	885	20	14	96.845833	39
5	1	17	1	1	4	527	885	20	14	96.820236	98
5	1	17	1	1	5	554	885	20	14	94.215004	63
5	1	17	1	1	6	580	885	21	14	94.215004	08
3	1	17	2	0	0	125	917	571	29	-1	
4	1	17	2	1	0	125	917	571	29	-1	
5	1	17	2	1	1	125	917	45	29	96.489105	Offre
5	1	17	2	1	2	474	919	108	14	93.252975	Abonnement
5	1	17	2	1	3	588	923	9	8	88.775093	«
5	1	17	2	1	4	605	918	51	14	88.775093	NEXA
5	1	17	2	1	5	660	918	21	14	93.209160	60
5	1	17	2	1	6	688	922	8	9	93.209160	»
3	1	17	3	0	0	120	951	832	90	-1	
4	1	17	3	1	0	120	951	771	30	-1	
5	1	17	3	1	1	120	952	79	29	95.966316	Titulaire
5	1	17	3	1	2	475	954	101	14	91.437759	MARTINON
5	1	17	3	1	3	583	954	59	15	96.791656	Lucas,
5	1	17	3	1	4	649	952	20	15	96.428490	né
5	1	17	3	1	5	676	952	14	15	96.727631	le
5	1	17	3	1	6	696	952	95	15	95.803497	27/08/2003
5	1	17	3	1	7	797	951	10	15	95.803497	à
5	1	17	3	1	8	813	951	78	15	96.807373	Grenoble
4	1	17	3	2	0	126	977	826	30	-1	
5	1	17	3	2	1	126	992	74	15	96.524467	Adresse
5	1	17	3	2	2	475	990	20	14	96.850151	23
5	1	17	3	2	3	502	993	26	11	96.578407	rue
5	1	17	3	2	4	535	989	29	15	93.297737	des
5	1	17	3	2	5	571	988	127	17	85.350670	Glaïeuls-Bleus,
5	1	17	3	2	6	706	988	52	15	93.296646	38130
5	1	17	3	2	7	765	985	81	17	90.139053	Échirolles
5	1	17	3	2	8	944	977	8	1	0.000000	:
4	1	17	3	3	0	126	1021	711	20	-1	
5	1	17	3	3	1	126	1026	85	15	96.731262	Paiement
5	1	17	3	3	2	476	1023	106	15	93.302757	Prélèvement
5	1	17	3	3	3	587	1031	20	2	92.553085	—
5	1	17	3	3	4	612	1024	62	17	96.475670	compte
5	1	17	3	3	5	681	1026	19	11	96.572990	au
5	1	17	3	3	6	707	1026	36	11	96.572990	nom
5	1	17	3	3	7	750	1022	19	14	96.312744	du
5	1	17	3	3	8	776	1021	61	15	96.555573	titulaire
2	1	18	0	0	0	113	1043	1028	11	-1	
3	1	18	1	0	0	113	1043	1028	11	-1	
4	1	18	1	1	0	113	1043	1028	11	-1	
5	1	18	1	1	1	113	1043	1028	11	95.000000	 
2	1	19	0	0	0	115	1066	1026	52	-1	
3	1	19	1	0	0	115	1066	1026	52	-1	
4	1	19	1	1	0	115	1066	1026	26	-1	
5	1	19	1	1	1	115	1074	21	15	96.456657	Le
5	1	19	1	1	2	144	1073	54	16	95.359055	relevé
5	1	19	1	1	3	205	1072	64	16	93.877899	détaillé
5	1	19	1	1	4	277	1072	39	20	96.473541	(412
5	1	19	1	1	5	323	1072	117	19	96.595001	événements)
5	1	19	1	1	6	448	1073	27	14	90.331963	est
5	1	19	1	1	7	481	1070	77	17	90.331963	transmis
5	1	19	1	1	8	565	1074	21	12	96.577919	au
5	1	19	1	1	9	593	1070	58	16	96.464920	format
5	1	19	1	1	10	658	1069	65	16	94.476959	tableur.
5	1	19	1	1	11	732	1070	21	14	94.476959	Le
5	1	19	1	1	12	761	1068	101	16	96.426086	12/02/2026
5	1	19	1	1	13	869	1070	45	14	95.899788	entre
5	1	19	1	1	14	923	1067	55	16	95.306725	14h05
5	1	19	1	1	15	985	1069	16	14	95.464485	et
5	1	19	1	1	16	1009	1067	60	17	96.606194	14h52,
5	1	19	1	1	17	1078	1066	15	16	96.820724	la
5	1	19	1	1	18	1099	1066	42	20	96.586861	ligne
4	1	19	1	2	0	115	1098	400	20	-1	
5	1	19	1	2	1	115	1100	91	16	96.461723	déclenche
5	1	19	1	2	2	213	1100	16	15	95.640579	la
5	1	19	1	2	3	235	1099	56	16	93.166962	cellule
5	1	19	1	2	4	299	1099	131	16	90.329575	BIV-CROIX-02
5	1	19	1	2	5	437	1098	78	20	92.657997	(Biviers).
2	1	20	0	0	0	115	1134	431	18	-1	
3	1	20	1	0	0	115	1134	431	18	-1	
4	1	20	1	1	0	115	1134	431	18	-1	
5	1	20	1	1	1	115	1137	85	13	92.632225	NEXALINE
5	1	20	1	1	2	206	1136	49	14	93.193542	Mobile
5	1	20	1	1	3	260	1143	18	2	93.193542	—
5	1	20	1	1	4	283	1136	56	13	96.563499	Service
5	1	20	1	1	5	345	1136	27	12	82.126297	dés
5	1	20	1	1	6	378	1135	86	17	92.131241	réquisitions
5	1	20	1	1	7	469	1134	77	17	95.837219	judiciaires
2	1	21	0	0	0	124	1666	1016	10	-1	
3	1	21	1	0	0	124	1666	1016	10	-1	
4	1	21	1	1	0	124	1666	1016	10	-1	
5	1	21	1	1	1	124	1666	1016	10	95.000000	 
2	1	22	0	0	0	356	1684	783	15	-1	
3	1	22	1	0	0	356	1684	783	15	-1	
4	1	22	1	1	0	356	1684	783	15	-1	
5	1	22	1	1	1	356	1688	70	11	93.291862	DOSSIER
5	1	22	1	1	2	432	1687	48	12	89.866867	FICTIF
5	1	22	1	1	3	485	1693	15	2	89.878311	—
5	1	22	1	1	4	506	1686	138	12	92.071091	DÉMONSTRATION
5	1	22	1	1	5	649	1692	16	2	92.640442	—
5	1	22	1	1	6	670	1685	66	12	96.474213	AUCUNE
5	1	22	1	1	7	742	1684	64	12	96.770760	VALEUR
5	1	22	1	1	8	811	1684	85	14	96.226646	JURIDIQUE
5	1	22	1	1	9	1080	1684	59	12	45.761208	D6—p.7
